"Year","MeanCover","LL95","UL95","LL68","UL68"
0,16.3540201206746,16.3540201206746,16.3540201206746,16.3540201206746,16.3540201206746
1,19.4167095471304,16.3287721633122,22.5963916491172,17.13292169735,21.3514181431915
2,20.1426009893591,15.5577794692539,26.995368168821,17.5507195395342,22.7540201206746
3,21.067438597358,16.6050678408873,26.2554437911847,18.5061707107699,24.356542307146
4,20.6807984041798,15.5468602360381,25.2849848384726,17.5151930238447,23.4022252552139
5,21.6789403605417,17.5901059454185,28.0127375357423,18.7787133390562,24.3005700240238
6,22.9775784786596,17.4067772953811,28.1414573593622,20.490117401481,25.431514979342
7,23.3250605534729,18.2947771471625,29.0544277218184,20.4859529529468,26.3148970807112
8,24.6276726592269,20.9988107001476,31.5490155814801,21.6312165658986,27.9237365908487
9,23.481241577787,17.4335738283011,31.3201659121928,20.3500755297271,26.1318854023208
10,22.6994354106582,18.1217597253015,28.1028632436405,20.0629368279985,26.4573922172885
11,24.3651376271438,19.0482868400413,31.372945319689,21.3085105883661,27.2300268646208
12,24.9037643818358,18.8418416469557,30.6090007287414,22.156998573396,28.0159075610012
13,25.0693273963551,18.857732687759,32.3517142407193,22.7191591064889,28.0250242399165
14,25.0133635122867,18.1333034837546,32.0580698850688,22.4505455061974,27.3697349974988
15,25.2499772113906,20.57552787436,29.5929105191974,22.7572023739679,28.0005177769681
16,23.686980848922,19.7349278669491,29.2013435398307,20.751190380613,26.0997012160101
17,25.9465689247358,20.7565650031188,32.0518874712054,22.8893931066,29.019317329842
18,23.8505873779512,18.4619890318238,27.5331671535236,20.9932612414543,25.9623065284116
19,25.5193382039611,20.4851599216912,32.598379939848,22.2444724961865,29.3719449367909
20,26.9078093908833,20.887250575891,35.6158038079828,22.7399183562557,30.334876453623
21,26.1344068476992,19.5598026531129,33.9225588705743,22.5399744322919,29.6733118828085
22,26.3074246401067,20.4013393711826,32.6253311759293,23.1789611111454,29.0469593572253
23,27.0717030934456,21.2845835674981,34.2568524854406,22.9360982689303,30.718500768884
24,27.6306474064833,20.0254969954855,36.1117315020102,24.3780026308801,32.3295781328162
25,29.1285233104624,21.7721194641898,38.69828467852,24.4483014766278,32.230540442062
26,27.8132881678329,19.4912716229319,35.7935171346875,24.2105501997863,31.5866069675092
27,27.9277239181586,19.7108014303095,37.0703284894672,22.7474004310691,31.7183861465017
28,27.3726562625445,21.0850635796027,33.5010423164097,24.3019971220889,31.357322925094
29,27.1763949531567,23.2703210785373,33.6950732755692,24.0342367668583,30.7694775912008
30,26.1261591003131,20.7412171217183,31.7311161786775,22.6345759404161,29.4362315421528
31,25.1952843017978,18.4630929515881,31.7786247166863,22.0551785725314,28.067081761084
32,24.4046214558772,19.4238698331923,31.7342533179351,21.7949422873835,26.7046764202738
33,26.492595863466,21.6690643083441,34.9985644411233,23.1915752549051,29.8323966329675
34,26.2299614014068,18.5025337660493,33.1943454604967,23.0971466684782,29.2191031539682
35,26.6356448435367,19.7860586513343,34.3041667953286,23.0720648703396,31.1807026796687
36,27.695204510786,20.7841594461565,34.7230890608499,23.753410695207,30.7685267688963
37,27.289853325346,21.8262136941633,35.7793292182087,24.1873648586056,29.9608275538373
38,26.973210847131,21.083156963495,35.1912748652137,23.2148964631337,30.7937676549965
39,27.4236145575366,21.5475057589101,33.1698165177276,23.3304128505524,31.7126231603911
40,26.0798012635635,20.4433247592992,31.8436455908055,22.6495161280362,28.755305422948
41,26.2257421119915,21.2735278496569,32.0001929929658,22.6185532629707,29.5739320541245
42,28.0521521957968,23.2260418532265,36.609907950075,24.4066406872402,31.2670590342323
43,29.0603511545611,23.2779456902355,36.5875851484965,26.4504634919067,31.4793863750054
44,28.7539377358374,23.2917009936822,35.8209578009301,24.5432416642478,31.7504873303978
45,29.4559167011481,23.1216065660839,36.3042623654453,25.5942209568746,33.9164924068848
46,29.1742992657004,22.3758981120656,36.8584479968874,24.9670235852844,32.9610498817339
47,29.1626046948241,23.4371571672956,35.9464287037666,25.0235222914595,33.7849429667187
48,29.1626217399628,23.5665674425499,36.5441890589972,25.4538196550212,32.6351384299945
49,30.2758476559846,23.5717081575811,38.0377562174614,26.2874884976192,33.7483939897359
50,30.2313924519679,23.0166525138492,39.866853380928,25.2730930133458,34.4397759428864
