"Year","Ensemble","Proportion","TargetValue","TargetType"
0,1,0.160906535612636,13.32,"nesting"
0,2,0.160906535612636,13.32,"nesting"
0,3,0.160906535612636,13.32,"nesting"
0,4,0.160906535612636,13.32,"nesting"
0,5,0.160906535612636,13.32,"nesting"
0,6,0.160906535612636,13.32,"nesting"
0,7,0.160906535612636,13.32,"nesting"
0,8,0.160906535612636,13.32,"nesting"
0,9,0.160906535612636,13.32,"nesting"
0,10,0.160906535612636,13.32,"nesting"
0,11,0.160906535612636,13.32,"nesting"
0,12,0.160906535612636,13.32,"nesting"
0,13,0.160906535612636,13.32,"nesting"
0,14,0.160906535612636,13.32,"nesting"
0,15,0.160906535612636,13.32,"nesting"
0,16,0.160906535612636,13.32,"nesting"
0,17,0.160906535612636,13.32,"nesting"
0,18,0.160906535612636,13.32,"nesting"
0,19,0.160906535612636,13.32,"nesting"
0,20,0.160906535612636,13.32,"nesting"
0,21,0.160906535612636,13.32,"nesting"
0,22,0.160906535612636,13.32,"nesting"
0,23,0.160906535612636,13.32,"nesting"
0,24,0.160906535612636,13.32,"nesting"
0,25,0.160906535612636,13.32,"nesting"
0,26,0.160906535612636,13.32,"nesting"
0,27,0.160906535612636,13.32,"nesting"
0,28,0.160906535612636,13.32,"nesting"
0,29,0.160906535612636,13.32,"nesting"
0,30,0.160906535612636,13.32,"nesting"
0,31,0.160906535612636,13.32,"nesting"
0,32,0.160906535612636,13.32,"nesting"
0,33,0.160906535612636,13.32,"nesting"
0,34,0.160906535612636,13.32,"nesting"
0,35,0.160906535612636,13.32,"nesting"
0,36,0.160906535612636,13.32,"nesting"
0,37,0.160906535612636,13.32,"nesting"
0,38,0.160906535612636,13.32,"nesting"
0,39,0.160906535612636,13.32,"nesting"
0,40,0.160906535612636,13.32,"nesting"
0,41,0.160906535612636,13.32,"nesting"
0,42,0.160906535612636,13.32,"nesting"
0,43,0.160906535612636,13.32,"nesting"
0,44,0.160906535612636,13.32,"nesting"
0,45,0.160906535612636,13.32,"nesting"
0,46,0.160906535612636,13.32,"nesting"
0,47,0.160906535612636,13.32,"nesting"
0,48,0.160906535612636,13.32,"nesting"
0,49,0.160906535612636,13.32,"nesting"
0,50,0.160906535612636,13.32,"nesting"
1,1,0.137907260416851,13.32,"nesting"
1,2,0.166209981084378,13.32,"nesting"
1,3,0.234854243640285,13.32,"nesting"
1,4,0.118196121413545,13.32,"nesting"
1,5,0.160835823006346,13.32,"nesting"
1,6,0.18224406456061,13.32,"nesting"
1,7,0.218219103010589,13.32,"nesting"
1,8,0.191843300864462,13.32,"nesting"
1,9,0.22681068467481,13.32,"nesting"
1,10,0.19590927572613,13.32,"nesting"
1,11,0.19576785051355,13.32,"nesting"
1,12,0.17137200134354,13.32,"nesting"
1,13,0.196068379090282,13.32,"nesting"
1,14,0.183729029292697,13.32,"nesting"
1,15,0.228843672105645,13.32,"nesting"
1,16,0.152014425371683,13.32,"nesting"
1,17,0.196298195060724,13.32,"nesting"
1,18,0.163169339013913,13.32,"nesting"
1,19,0.222762387964714,13.32,"nesting"
1,20,0.13504339986211,13.32,"nesting"
1,21,0.193010058868245,13.32,"nesting"
1,22,0.204606926299786,13.32,"nesting"
1,23,0.19118920925628,13.32,"nesting"
1,24,0.203104283416126,13.32,"nesting"
1,25,0.134212526738204,13.32,"nesting"
1,26,0.164265384411406,13.32,"nesting"
1,27,0.172238230770591,13.32,"nesting"
1,28,0.118761822263864,13.32,"nesting"
1,29,0.249261937171849,13.32,"nesting"
1,30,0.20384676578217,13.32,"nesting"
1,31,0.224954478759701,13.32,"nesting"
1,32,0.194441989145615,13.32,"nesting"
1,33,0.124913819011084,13.32,"nesting"
1,34,0.207099545671505,13.32,"nesting"
1,35,0.180228755281348,13.32,"nesting"
1,36,0.197199780790921,13.32,"nesting"
1,37,0.158537663301925,13.32,"nesting"
1,38,0.15707037672141,13.32,"nesting"
1,39,0.219686389591104,13.32,"nesting"
1,40,0.257040323863737,13.32,"nesting"
1,41,0.190853324376403,13.32,"nesting"
1,42,0.180741421676949,13.32,"nesting"
1,43,0.12938639135892,13.32,"nesting"
1,44,0.160323156610745,13.32,"nesting"
1,45,0.209556808740078,13.32,"nesting"
1,46,0.212544416355826,13.32,"nesting"
1,47,0.202892145597256,13.32,"nesting"
1,48,0.201725387593473,13.32,"nesting"
1,49,0.19933883713119,13.32,"nesting"
1,50,0.229480085562254,13.32,"nesting"
2,1,0.169091519790691,13.32,"nesting"
2,2,0.288560468117454,13.32,"nesting"
2,3,0.176304205632259,13.32,"nesting"
2,4,0.265384411405943,13.32,"nesting"
2,5,0.19468948326763,13.32,"nesting"
2,6,0.1760213552071,13.32,"nesting"
2,7,0.163593614651652,13.32,"nesting"
2,8,0.123375819824279,13.32,"nesting"
2,9,0.208089522159563,13.32,"nesting"
2,10,0.230664521717609,13.32,"nesting"
2,11,0.233811232697509,13.32,"nesting"
2,12,0.237523644527728,13.32,"nesting"
2,13,0.104159669065003,13.32,"nesting"
2,14,0.267399720685205,13.32,"nesting"
2,15,0.179998939310906,13.32,"nesting"
2,16,0.223681651846483,13.32,"nesting"
2,17,0.21328689872187,13.32,"nesting"
2,18,0.200982905227429,13.32,"nesting"
2,19,0.270405006452525,13.32,"nesting"
2,20,0.185390775540509,13.32,"nesting"
2,21,0.190322979829229,13.32,"nesting"
2,22,0.185850407481394,13.32,"nesting"
2,23,0.200611664044408,13.32,"nesting"
2,24,0.207435430551382,13.32,"nesting"
2,25,0.270528753513533,13.32,"nesting"
2,26,0.157158767479272,13.32,"nesting"
2,27,0.180582318312797,13.32,"nesting"
2,28,0.140647373910584,13.32,"nesting"
2,29,0.227535488889282,13.32,"nesting"
2,30,0.175897608146092,13.32,"nesting"
2,31,0.194441989145615,13.32,"nesting"
2,32,0.196722470698464,13.32,"nesting"
2,33,0.186274683119133,13.32,"nesting"
2,34,0.168950094578111,13.32,"nesting"
2,35,0.168048508847915,13.32,"nesting"
2,36,0.277175738504782,13.32,"nesting"
2,37,0.11193805575689,13.32,"nesting"
2,38,0.261123976876978,13.32,"nesting"
2,39,0.241059274842223,13.32,"nesting"
2,40,0.27830714020542,13.32,"nesting"
2,41,0.139038662117489,13.32,"nesting"
2,42,0.168614209698234,13.32,"nesting"
2,43,0.0673184011879718,13.32,"nesting"
2,44,0.196616401789029,13.32,"nesting"
2,45,0.172043771103293,13.32,"nesting"
2,46,0.21915604504393,13.32,"nesting"
2,47,0.199851503526791,13.32,"nesting"
2,48,0.225856064489897,13.32,"nesting"
2,49,0.240440539537186,13.32,"nesting"
2,50,0.162957201195043,13.32,"nesting"
3,1,0.172220552619018,13.32,"nesting"
3,2,0.174430321565577,13.32,"nesting"
3,3,0.160994926370499,13.32,"nesting"
3,4,0.173016069439779,13.32,"nesting"
3,5,0.203104283416126,13.32,"nesting"
3,6,0.183021903229798,13.32,"nesting"
3,7,0.250110488447328,13.32,"nesting"
3,8,0.119557339084625,13.32,"nesting"
3,9,0.247529478317747,13.32,"nesting"
3,10,0.179362525854297,13.32,"nesting"
3,11,0.328177205791362,13.32,"nesting"
3,12,0.227694592253434,13.32,"nesting"
3,13,0.236480633584952,13.32,"nesting"
3,14,0.223451835876041,13.32,"nesting"
3,15,0.176374918238549,13.32,"nesting"
3,16,0.160853501157919,13.32,"nesting"
3,17,0.190499761344954,13.32,"nesting"
3,18,0.243657963123376,13.32,"nesting"
3,19,0.115420651616667,13.32,"nesting"
3,20,0.149963759789276,13.32,"nesting"
3,21,0.22216133081125,13.32,"nesting"
3,22,0.188572842823554,13.32,"nesting"
3,23,0.249756925415879,13.32,"nesting"
3,24,0.223027560238301,13.32,"nesting"
3,25,0.287552813477823,13.32,"nesting"
3,26,0.135343928438842,13.32,"nesting"
3,27,0.132727562006117,13.32,"nesting"
3,28,0.174783884597027,13.32,"nesting"
3,29,0.20513727084696,13.32,"nesting"
3,30,0.190817968073258,13.32,"nesting"
3,31,0.216345218943907,13.32,"nesting"
3,32,0.171460392101402,13.32,"nesting"
3,33,0.178054342637934,13.32,"nesting"
3,34,0.255908922163099,13.32,"nesting"
3,35,0.168189934060495,13.32,"nesting"
3,36,0.185426131843654,13.32,"nesting"
3,37,0.126628599713614,13.32,"nesting"
3,38,0.238142379832765,13.32,"nesting"
3,39,0.191030105892128,13.32,"nesting"
3,40,0.191790266409744,13.32,"nesting"
3,41,0.216274506337617,13.32,"nesting"
3,42,0.1772411476656,13.32,"nesting"
3,43,0.166952463450422,13.32,"nesting"
3,44,0.177135078756165,13.32,"nesting"
3,45,0.17587992999452,13.32,"nesting"
3,46,0.210864991956441,13.32,"nesting"
3,47,0.193823253840578,13.32,"nesting"
3,48,0.197871550550674,13.32,"nesting"
3,49,0.254724486007743,13.32,"nesting"
3,50,0.211908002899217,13.32,"nesting"
4,1,0.224300387151519,13.32,"nesting"
4,2,0.256085703678823,13.32,"nesting"
4,3,0.241713366450404,13.32,"nesting"
4,4,0.219209079498648,13.32,"nesting"
4,5,0.173670161047961,13.32,"nesting"
4,6,0.238495942864214,13.32,"nesting"
4,7,0.231707532660385,13.32,"nesting"
4,8,0.20055862958969,13.32,"nesting"
4,9,0.216486644156487,13.32,"nesting"
4,10,0.193911644598441,13.32,"nesting"
4,11,0.204005869146322,13.32,"nesting"
4,12,0.235950289037778,13.32,"nesting"
4,13,0.179857514098326,13.32,"nesting"
4,14,0.211183198684746,13.32,"nesting"
4,15,0.210157865893542,13.32,"nesting"
4,16,0.215355242455849,13.32,"nesting"
4,17,0.217299839128821,13.32,"nesting"
4,18,0.239079321866106,13.32,"nesting"
4,19,0.14441282019552,13.32,"nesting"
4,20,0.314034684533385,13.32,"nesting"
4,21,0.211466049109905,13.32,"nesting"
4,22,0.168950094578111,13.32,"nesting"
4,23,0.20227341029222,13.32,"nesting"
4,24,0.281117966305443,13.32,"nesting"
4,25,0.251029752329096,13.32,"nesting"
4,26,0.223770042604345,13.32,"nesting"
4,27,0.142945533615005,13.32,"nesting"
4,28,0.258313150776955,13.32,"nesting"
4,29,0.236781162161684,13.32,"nesting"
4,30,0.163399154984355,13.32,"nesting"
4,31,0.181342478830413,13.32,"nesting"
4,32,0.19741191860979,13.32,"nesting"
4,33,0.168331359273074,13.32,"nesting"
4,34,0.151413368218219,13.32,"nesting"
4,35,0.161967224706985,13.32,"nesting"
4,36,0.174341930807715,13.32,"nesting"
4,37,0.139515972209946,13.32,"nesting"
4,38,0.186080223451836,13.32,"nesting"
4,39,0.152969045556597,13.32,"nesting"
4,40,0.187264659607191,13.32,"nesting"
4,41,0.18360528223169,13.32,"nesting"
4,42,0.205013523785953,13.32,"nesting"
4,43,0.172132161861156,13.32,"nesting"
4,44,0.176869906482578,13.32,"nesting"
4,45,0.227146569554687,13.32,"nesting"
4,46,0.199162055615465,13.32,"nesting"
4,47,0.218537309738894,13.32,"nesting"
4,48,0.186575211695865,13.32,"nesting"
4,49,0.170063818127177,13.32,"nesting"
4,50,0.249491753142291,13.32,"nesting"
5,1,0.250357982569343,13.32,"nesting"
5,2,0.153623137164778,13.32,"nesting"
5,3,0.264376756766313,13.32,"nesting"
5,4,0.213852599572189,13.32,"nesting"
5,5,0.205296374211112,13.32,"nesting"
5,6,0.293333569042021,13.32,"nesting"
5,7,0.244435801792565,13.32,"nesting"
5,8,0.207081867519932,13.32,"nesting"
5,9,0.20199055986706,13.32,"nesting"
5,10,0.183569925928545,13.32,"nesting"
5,11,0.244152951367405,13.32,"nesting"
5,12,0.251949016210865,13.32,"nesting"
5,13,0.237399897466721,13.32,"nesting"
5,14,0.151625506037089,13.32,"nesting"
5,15,0.261707355878869,13.32,"nesting"
5,16,0.204907454876518,13.32,"nesting"
5,17,0.246238973252957,13.32,"nesting"
5,18,0.211996393657079,13.32,"nesting"
5,19,0.222868456874149,13.32,"nesting"
5,20,0.305885056658476,13.32,"nesting"
5,21,0.215478989516856,13.32,"nesting"
5,22,0.116693478529885,13.32,"nesting"
5,23,0.25219651033288,13.32,"nesting"
5,24,0.294977637138261,13.32,"nesting"
5,25,0.302579242314424,13.32,"nesting"
5,26,0.250393338872487,13.32,"nesting"
5,27,0.196881574062616,13.32,"nesting"
5,28,0.253610762458677,13.32,"nesting"
5,29,0.257340852440469,13.32,"nesting"
5,30,0.214930966818109,13.32,"nesting"
5,31,0.171849311435996,13.32,"nesting"
5,32,0.247352696802022,13.32,"nesting"
