"Year","Ensemble","Proportion","TargetValue","TargetType"
0,1,0.34611656517957,13.32,"nesting"
0,2,0.34611656517957,13.32,"nesting"
0,3,0.34611656517957,13.32,"nesting"
0,4,0.34611656517957,13.32,"nesting"
0,5,0.34611656517957,13.32,"nesting"
0,6,0.34611656517957,13.32,"nesting"
0,7,0.34611656517957,13.32,"nesting"
0,8,0.34611656517957,13.32,"nesting"
0,9,0.34611656517957,13.32,"nesting"
0,10,0.34611656517957,13.32,"nesting"
0,11,0.34611656517957,13.32,"nesting"
0,12,0.34611656517957,13.32,"nesting"
0,13,0.34611656517957,13.32,"nesting"
0,14,0.34611656517957,13.32,"nesting"
0,15,0.34611656517957,13.32,"nesting"
0,16,0.34611656517957,13.32,"nesting"
0,17,0.34611656517957,13.32,"nesting"
0,18,0.34611656517957,13.32,"nesting"
0,19,0.34611656517957,13.32,"nesting"
0,20,0.34611656517957,13.32,"nesting"
0,21,0.34611656517957,13.32,"nesting"
0,22,0.34611656517957,13.32,"nesting"
0,23,0.34611656517957,13.32,"nesting"
0,24,0.34611656517957,13.32,"nesting"
0,25,0.34611656517957,13.32,"nesting"
0,26,0.34611656517957,13.32,"nesting"
0,27,0.34611656517957,13.32,"nesting"
0,28,0.34611656517957,13.32,"nesting"
0,29,0.34611656517957,13.32,"nesting"
0,30,0.34611656517957,13.32,"nesting"
0,31,0.34611656517957,13.32,"nesting"
0,32,0.34611656517957,13.32,"nesting"
0,33,0.34611656517957,13.32,"nesting"
0,34,0.34611656517957,13.32,"nesting"
0,35,0.34611656517957,13.32,"nesting"
0,36,0.34611656517957,13.32,"nesting"
0,37,0.34611656517957,13.32,"nesting"
0,38,0.34611656517957,13.32,"nesting"
0,39,0.34611656517957,13.32,"nesting"
0,40,0.34611656517957,13.32,"nesting"
0,41,0.34611656517957,13.32,"nesting"
0,42,0.34611656517957,13.32,"nesting"
0,43,0.34611656517957,13.32,"nesting"
0,44,0.34611656517957,13.32,"nesting"
0,45,0.34611656517957,13.32,"nesting"
0,46,0.34611656517957,13.32,"nesting"
0,47,0.34611656517957,13.32,"nesting"
0,48,0.34611656517957,13.32,"nesting"
0,49,0.34611656517957,13.32,"nesting"
0,50,0.34611656517957,13.32,"nesting"
1,1,0.324162213661406,13.32,"nesting"
1,2,0.373190837164989,13.32,"nesting"
1,3,0.285265730499979,13.32,"nesting"
1,4,0.339298289217514,13.32,"nesting"
1,5,0.353796445880452,13.32,"nesting"
1,6,0.354542065365975,13.32,"nesting"
1,7,0.345213537135993,13.32,"nesting"
1,8,0.366629385692391,13.32,"nesting"
1,9,0.287858829377408,13.32,"nesting"
1,10,0.330342570730293,13.32,"nesting"
1,11,0.321088604448863,13.32,"nesting"
1,12,0.28099084544965,13.32,"nesting"
1,13,0.227306242492026,13.32,"nesting"
1,14,0.300335528768485,13.32,"nesting"
1,15,0.323217762313077,13.32,"nesting"
1,16,0.274288554740897,13.32,"nesting"
1,17,0.372097261919556,13.32,"nesting"
1,18,0.291139555113707,13.32,"nesting"
1,19,0.217397787995526,13.32,"nesting"
1,20,0.362603040470569,13.32,"nesting"
1,21,0.337450809825608,13.32,"nesting"
1,22,0.269922538420115,13.32,"nesting"
1,23,0.327732902530964,13.32,"nesting"
1,24,0.308131394722671,13.32,"nesting"
1,25,0.327757756513815,13.32,"nesting"
1,26,0.263874735926432,13.32,"nesting"
