"Year","Ensemble","Proportion","TargetValue","TargetType"
0,1,0.0455757338879661,15.43,"nesting"
0,2,0.0455757338879661,15.43,"nesting"
0,3,0.0455757338879661,15.43,"nesting"
0,4,0.0455757338879661,15.43,"nesting"
0,5,0.0455757338879661,15.43,"nesting"
0,6,0.0455757338879661,15.43,"nesting"
0,7,0.0455757338879661,15.43,"nesting"
0,8,0.0455757338879661,15.43,"nesting"
0,9,0.0455757338879661,15.43,"nesting"
0,10,0.0455757338879661,15.43,"nesting"
0,11,0.0455757338879661,15.43,"nesting"
0,12,0.0455757338879661,15.43,"nesting"
0,13,0.0455757338879661,15.43,"nesting"
0,14,0.0455757338879661,15.43,"nesting"
0,15,0.0455757338879661,15.43,"nesting"
0,16,0.0455757338879661,15.43,"nesting"
0,17,0.0455757338879661,15.43,"nesting"
0,18,0.0455757338879661,15.43,"nesting"
0,19,0.0455757338879661,15.43,"nesting"
0,20,0.0455757338879661,15.43,"nesting"
0,21,0.0455757338879661,15.43,"nesting"
0,22,0.0455757338879661,15.43,"nesting"
0,23,0.0455757338879661,15.43,"nesting"
0,24,0.0455757338879661,15.43,"nesting"
0,25,0.0455757338879661,15.43,"nesting"
0,26,0.0455757338879661,15.43,"nesting"
0,27,0.0455757338879661,15.43,"nesting"
0,28,0.0455757338879661,15.43,"nesting"
0,29,0.0455757338879661,15.43,"nesting"
0,30,0.0455757338879661,15.43,"nesting"
0,31,0.0455757338879661,15.43,"nesting"
0,32,0.0455757338879661,15.43,"nesting"
0,33,0.0455757338879661,15.43,"nesting"
0,34,0.0455757338879661,15.43,"nesting"
0,35,0.0455757338879661,15.43,"nesting"
0,36,0.0455757338879661,15.43,"nesting"
0,37,0.0455757338879661,15.43,"nesting"
0,38,0.0455757338879661,15.43,"nesting"
0,39,0.0455757338879661,15.43,"nesting"
0,40,0.0455757338879661,15.43,"nesting"
0,41,0.0455757338879661,15.43,"nesting"
0,42,0.0455757338879661,15.43,"nesting"
0,43,0.0455757338879661,15.43,"nesting"
0,44,0.0455757338879661,15.43,"nesting"
0,45,0.0455757338879661,15.43,"nesting"
0,46,0.0455757338879661,15.43,"nesting"
0,47,0.0455757338879661,15.43,"nesting"
0,48,0.0455757338879661,15.43,"nesting"
0,49,0.0455757338879661,15.43,"nesting"
0,50,0.0455757338879661,15.43,"nesting"
1,1,0.0377448038079817,15.43,"nesting"
1,2,0.0985775904186267,15.43,"nesting"
1,3,0.0878432138918745,15.43,"nesting"
1,4,0.0740658021468753,15.43,"nesting"
1,5,0.0546769217884113,15.43,"nesting"
1,6,0.0664861318555535,15.43,"nesting"
1,7,0.0623682630969165,15.43,"nesting"
1,8,0.204483591339913,15.43,"nesting"
1,9,0.124192129985064,15.43,"nesting"
1,10,0.201705774787476,15.43,"nesting"
1,11,0.145116486829799,15.43,"nesting"
1,12,0.0458409525537766,15.43,"nesting"
1,13,0.0676726364131269,15.43,"nesting"
1,14,0.0408995100434121,15.43,"nesting"
1,15,0.140370468599506,15.43,"nesting"
1,16,0.0928544507879786,15.43,"nesting"
1,17,0.164868297994109,15.43,"nesting"
1,18,0.0207010148103687,15.43,"nesting"
1,19,0.0674074177473164,15.43,"nesting"
1,20,0.036977065564846,15.43,"nesting"
1,21,0.0675470065187956,15.43,"nesting"
1,22,0.114741970155921,15.43,"nesting"
1,23,0.0405226203604182,15.43,"nesting"
1,24,0.184648026912715,15.43,"nesting"
1,25,0.0592554334929298,15.43,"nesting"
1,26,0.0631918368486439,15.43,"nesting"
1,27,0.0397409232401346,15.43,"nesting"
1,28,0.0826225938385516,15.43,"nesting"
1,29,0.0878013372604308,15.43,"nesting"
1,30,0.0665978028727369,15.43,"nesting"
1,31,0.127514342746269,15.43,"nesting"
1,32,0.0820363209983389,15.43,"nesting"
1,33,0.0618797023967392,15.43,"nesting"
1,34,0.150811708706152,15.43,"nesting"
1,35,0.0765225645249096,15.43,"nesting"
1,36,0.154008291573026,15.43,"nesting"
1,37,0.0620751266768101,15.43,"nesting"
1,38,0.0387917195940759,15.43,"nesting"
1,39,0.106254972849984,15.43,"nesting"
1,40,0.0682309914990438,15.43,"nesting"
1,41,0.0144334789709516,15.43,"nesting"
1,42,0.0499169446809699,15.43,"nesting"
1,43,0.116975390499588,15.43,"nesting"
1,44,0.0207708091961083,15.43,"nesting"
1,45,0.0126886193274613,15.43,"nesting"
1,46,0.0959812392691132,15.43,"nesting"
1,47,0.0804170912491799,15.43,"nesting"
1,48,0.116849760605257,15.43,"nesting"
1,49,0.0396850877315429,15.43,"nesting"
1,50,0.102681500300116,15.43,"nesting"
2,1,0.176272700623962,15.43,"nesting"
2,2,0.079509764234565,15.43,"nesting"
2,3,0.109284049191083,15.43,"nesting"
2,4,0.0567428356063038,15.43,"nesting"
2,5,0.150853585337595,15.43,"nesting"
2,6,0.0270383450355253,15.43,"nesting"
2,7,0.0296486550621868,15.43,"nesting"
2,8,0.0796214352517483,15.43,"nesting"
2,9,0.0817850612096763,15.43,"nesting"
2,10,0.0824411284356286,15.43,"nesting"
2,11,0.170186630187468,15.43,"nesting"
2,12,0.0715950808916931,15.43,"nesting"
2,13,0.107455436284705,15.43,"nesting"
2,14,0.0460642945881433,15.43,"nesting"
2,15,0.102374405002862,15.43,"nesting"
2,16,0.105194098186742,15.43,"nesting"
2,17,0.116835801728109,15.43,"nesting"
2,18,0.137508898784182,15.43,"nesting"
2,19,0.0811708706151677,15.43,"nesting"
2,20,0.0756152375102947,15.43,"nesting"
2,21,0.127095576431832,15.43,"nesting"
2,22,0.0829436480129538,15.43,"nesting"
2,23,0.0659417356467846,15.43,"nesting"
2,24,0.0532531163193233,15.43,"nesting"
2,25,0.0988148913301414,15.43,"nesting"
2,26,0.211630536439649,15.43,"nesting"
2,27,0.0862519018970114,15.43,"nesting"
2,28,0.112410837672218,15.43,"nesting"
2,29,0.038400871033934,15.43,"nesting"
2,30,0.115188654224654,15.43,"nesting"
2,31,0.136224682086573,15.43,"nesting"
2,32,0.0728932564664498,15.43,"nesting"
2,33,0.0179650748893759,15.43,"nesting"
2,34,0.114630299138737,15.43,"nesting"
2,35,0.0554446600315471,15.43,"nesting"
2,36,0.0501821633467804,15.43,"nesting"
2,37,0.0354555479557224,15.43,"nesting"
2,38,0.129063778109689,15.43,"nesting"
2,39,0.0813244182637949,15.43,"nesting"
2,40,0.110498471502952,15.43,"nesting"
2,41,0.0298719970965536,15.43,"nesting"
2,42,0.0600371306132135,15.43,"nesting"
2,43,0.12744454836053,15.43,"nesting"
2,44,0.039308198048549,15.43,"nesting"
2,45,0.109786568768408,15.43,"nesting"
2,46,0.172824857968425,15.43,"nesting"
2,47,0.0786861904828376,15.43,"nesting"
2,48,0.142659724451765,15.43,"nesting"
2,49,0.0891413894666313,15.43,"nesting"
2,50,0.162593001018998,15.43,"nesting"
3,1,0.0931894638395288,15.43,"nesting"
3,2,0.0668351037842516,15.43,"nesting"
3,3,0.0951018300087941,15.43,"nesting"
3,4,0.0411647287092226,15.43,"nesting"
3,5,0.245927497592094,15.43,"nesting"
3,6,0.0679797317103812,15.43,"nesting"
3,7,0.149625204148578,15.43,"nesting"
3,8,0.249766188807772,15.43,"nesting"
3,9,0.0952274599031254,15.43,"nesting"
3,10,0.0839766049219001,15.43,"nesting"
3,11,0.0555842488030263,15.43,"nesting"
3,12,0.111573305043342,15.43,"nesting"
3,13,0.0555004955401388,15.43,"nesting"
3,14,0.0771925906280099,15.43,"nesting"
3,15,0.0692220717765463,15.43,"nesting"
3,16,0.0466366085512081,15.43,"nesting"
3,17,0.0749870880386382,15.43,"nesting"
3,18,0.242786750233811,15.43,"nesting"
3,19,0.0647691899663591,15.43,"nesting"
3,20,0.0895880735353648,15.43,"nesting"
3,21,0.110317006100029,15.43,"nesting"
3,22,0.100615586482223,15.43,"nesting"
3,23,0.0139030416393305,15.43,"nesting"
3,24,0.0979773587012661,15.43,"nesting"
3,25,0.101187900445288,15.43,"nesting"
3,26,0.0525132958304834,15.43,"nesting"
3,27,0.0679657728332333,15.43,"nesting"
3,28,0.141361548877008,15.43,"nesting"
3,29,0.162411535616075,15.43,"nesting"
3,30,0.0759921271932886,15.43,"nesting"
