"Year","MeanCover","LL95","UL95","LL68","UL68"
0,11.3751344605691,11.3751344605691,11.3751344605691,11.3751344605691,11.3751344605691
1,11.4502309467938,10.2374180316887,12.4295615149926,10.8551131765616,12.0333180466181
2,11.3231985728996,9.89065379418059,12.4593970233014,10.7234371375307,12.0082289485471
3,11.5295258183433,10.1929736935792,13.0028592728985,10.7704956187866,12.3388366528984
4,11.2412507034058,10.2158750559854,12.6385642482267,10.6769968112269,11.7640053745947
5,11.5772228963859,10.65048999154,12.9018476126311,10.9196472060912,12.1378836193531
6,11.5205380719599,10.1514918902572,13.4017929670902,10.7819574396411,12.0812995494375
7,11.6441227428808,10.4195112334389,13.4415091739432,10.8387949270563,12.5869323849955
8,11.6184780403401,10.0945839665581,12.9453972376727,10.9502441153164,12.4176249956934
9,11.7180646865394,10.5728490137006,13.2016575495064,10.9717686780564,12.3338987631542
10,11.6899436892535,10.2814909523828,13.1069999885158,10.8330280328754,12.458105799892
11,11.4762567708792,10.4235607455528,12.551473419873,10.813628349073,12.2013401268619
12,11.6462319267769,10.1690965589578,13.0409502773429,10.600574668203,12.5018060016308
13,11.5819646363918,10.4636595668934,13.2487157819385,10.9320179612524,12.3227370621179
14,11.4877074138017,10.3617511838272,12.9012597184845,10.8110914178747,12.0434922615789
15,11.641577007147,10.5082062098772,13.111279375567,11.0420380585616,12.1567556435158
16,11.4381381087092,10.2113586163864,12.7940982815844,10.8336990150404,12.0380487618143
17,11.6291167519686,10.3396148589934,13.1931410754549,10.7450609235575,12.532139846648
18,11.7151327762232,10.2963090813041,13.2157704542757,10.9277100168817,12.628071615326
19,11.6880850135322,10.5724883148502,13.4475539660604,10.7942566866619,12.5572202167447
20,11.4931531338404,10.4250636414793,12.8006121066191,10.8003527939088,12.118892772242
21,11.5220575816621,10.3144201064966,12.8518707723874,10.8694853940412,12.1258365648531
22,11.4638038655739,10.144601575629,12.8318730883631,10.9258774485222,12.0585556733747
23,11.4169579181484,10.5081697476161,12.8112855004613,10.8358108785778,11.8490789307466
24,11.5894945048214,10.4285335854748,12.8567470495236,10.9119304518258,12.1991925858155
25,11.7072259971136,10.1580888798717,13.3146158160082,10.8585440360756,12.3717898089416
26,11.6123854549074,10.2084548423031,13.1681488272742,10.7283127064759,12.5499720168894
27,11.5634852179505,10.3518531633165,13.0068317453269,10.9044188815177,12.250665584602
28,11.6955338036742,10.2528351561274,13.0533427567383,10.7068270368144,12.3857107748374
29,11.5493012644079,10.2627246592071,13.2264137978555,10.8333774580923,12.3343213808574
30,11.6331113314372,9.87159714273683,13.5485428493774,11.0649439380773,12.1792329335564
31,11.4218629631473,10.41648362165,13.1468901806461,10.7342160326763,12.096697686704
32,11.5438213215225,10.3174578626416,13.1013696794766,10.7559199016954,12.3026431215524
33,11.3923108843199,10.3547798100517,12.8567196789024,10.7423962883141,12.1182772203699
34,11.3758910381313,10.0602731702835,12.7697566120147,10.7890811510208,11.9999941813505
35,11.3689422690436,10.0136055912628,12.6908695052999,10.5495350056847,12.1560186656152
36,11.3870058837265,10.0247203602969,13.1314469297054,10.698911682853,12.2676744159339
37,11.5857057217996,10.1592419869157,13.0331846770458,10.7532558789415,12.3404429064154
38,11.4851260005589,10.3390337596515,13.3498697502957,10.796320316657,12.1632990211653
39,11.3302317889668,10.2079102052222,12.5372936197742,10.7351601851249,12.0296844531044
40,11.4752790846346,9.84439820999965,13.3909131451715,10.5996323532227,12.1695278854951
41,11.5018375448361,10.5450109865291,13.0238902457231,10.776697686704,12.0499250848872
42,11.5149260610422,10.6835610709378,12.7687868689923,10.8043139161425,12.276259680204
43,11.6596684135375,10.349546662124,12.7403575024212,10.9623787558043,12.1949399186155
44,11.5728853994005,10.3283152904157,12.7666814365939,11.0386845258375,12.2086298228757
45,11.5722416730149,10.4392800952421,12.7961442833682,11.0570734489662,12.1301227658491
46,11.6839303446401,10.4854258141324,13.0586736158696,11.0755216304469,12.4341727756107
47,11.5970348621325,10.3101845507199,12.8776489210616,10.7523183107542,12.4558446420574
48,11.407909152506,9.98538762924484,12.7294387300032,10.760851054056,12.1663231877012
49,11.531970952689,10.4058170226123,12.7319316576643,10.8540973628502,12.3319302221423
50,11.6605040787968,10.1396013650858,12.8317625531622,11.0697564206118,12.366005458812
51,11.8367962975014,10.6476116740484,13.0619099525703,10.9398610414617,12.7225549996363
52,11.7330720555528,10.5671609966734,13.354559983769,10.8838040186962,12.4688774982869
53,11.691714778987,10.3953041201398,13.0732984278162,11.051541138235,12.4269228914095
54,11.7254926520409,10.5020587300797,13.1222226475621,11.0632432080665,12.2992468676908
55,11.3836450776905,10.174536326365,13.0246428421041,10.6511139268611,12.0459693219359
56,11.3161309043024,9.89166746417894,12.9644565687577,10.692414088788,11.8715802609971
57,11.5331708960337,10.1447720199518,12.5643885250106,10.8020806265767,12.1772006936443
58,11.6353745564237,10.123248567349,13.5148039651034,10.823603198726,12.5523924219746
59,11.6873293547041,10.4544686845641,13.2270163343274,10.8859527847215,12.6594229584005
60,11.7489229756267,10.4690362670301,13.1780484747099,10.9494131202891,12.3716611861623
61,11.6022589375605,10.312878929981,12.9800773459302,11.0575367972162,12.2736933495133
62,11.4276564240571,10.0829359489184,12.8303652159599,10.6206560527353,12.1331258014998
63,11.5808556477267,10.1373920008881,13.2348412695375,10.740364507769,12.4305858844156
64,11.6595175880166,10.1729116981652,13.0278830068637,11.0060513955189,12.3664738600998
65,11.8088974807544,10.3455557193114,13.0642769370935,11.0659635798476,12.5295265073939
66,11.7140937644748,10.5096632647983,13.1123614721183,11.059778202267,12.6332226513902
67,11.6365130977035,10.2439543465695,13.2686414984554,10.8368776820338,12.3040435786226
68,11.5216745460879,10.4858032607406,12.7209047425822,10.9710462467796,12.0879032572953
69,11.5803936010167,10.0252263339828,12.6365765286396,10.803332401839,12.4593935589081
70,11.7022888729812,10.4966936098213,12.7818819886,10.9471700308924,12.4752182950591
71,11.67738627794,9.91443800267199,12.7638723112671,10.8675203748435,12.4592245118268
72,11.6348833399048,10.4368924392009,12.7267104724208,10.9326286132091,12.4698339005241
73,11.6764727499627,10.5736667827845,12.8446994782356,10.9006742742957,12.3445646540009
74,11.7624393922574,10.3165628624693,13.6791816758476,10.7598269717374,12.5602365740404
75,11.6437345011465,9.99709689582703,12.7881287108246,11.0831820356852,12.2651511126253
76,11.5492345030605,10.494445869333,13.1103500185661,10.9312745522128,12.3379508400675
77,11.3932609319792,9.98456440517707,13.0145092045676,10.7204849385022,12.1100724651551
78,11.3092521886927,10.0634758200659,12.9270970106688,10.6352205918945,12.0986205972537
79,11.5454843068725,10.2848915128106,13.0025367589356,10.9521661071321,12.152410643535
80,11.5705318322238,10.4846748446765,13.3435138326909,10.8435388107752,12.3506710204457
81,11.6235610135169,10.2905941721631,12.5908696967029,11.0634777915163,12.2570111281672
82,11.7001911732618,10.3552519054163,13.3175197814944,10.9469476972312,12.3857156747528
