"Year","MeanCover","LL95","UL95","LL68","UL68"
0,14.073746701847,14.073746701847,14.073746701847,14.073746701847,14.073746701847
1,12.5704300791557,10.8026583113456,14.5184498680739,11.3113799472296,13.9938575197889
2,12.1402361477573,9.15572229551451,14.6958954485488,10.6795593667546,13.8934934036939
3,11.7532031662269,8.95192777044855,14.7474060026385,9.92424274406332,13.6505672823219
4,11.6092572559367,8.47386873350924,15.9505524406332,9.9800290237467,13.4204485488127
5,11.0634129287599,8.37983509234829,13.9996866754617,9.30248812664908,12.9501530343008
6,10.4997044854881,7.7059135883905,13.9252011873351,9.00627440633246,12.2183403693931
7,9.96311873350924,7.28781662269129,13.7282189973615,8.53782321899736,11.4531055408971
8,9.57303957783641,7.21866424802111,13.3042150395778,7.78900791556728,11.0393614775726
9,9.3785382585752,7.10236972295515,12.5079765831135,7.63127440633245,11.1115461741425
10,9.46396306068602,7.33914248021108,12.540187994723,8.11949604221636,10.9062691292876
11,9.23966226912929,7.23634399736148,11.94889676781,7.92374142480211,10.515654353562
12,9.04752242744063,7.20064808707124,11.8633327836412,7.61877308707124,10.4152849604222
13,8.97258575197889,6.99677935356201,12.5141919525066,7.65335356200528,9.78475461741425
14,8.88803562005277,6.86752803430079,11.6956893139842,7.52267810026385,10.2293667546174
15,8.7602981530343,6.53819426121372,11.7522823218997,7.25060686015831,9.99943799472296
16,8.68183377308707,6.52976088390501,12.4081777704485,7.31445118733509,10.2740422163588
17,8.380327176781,5.71829980211082,12.3631959102902,7.07511873350924,9.77303166226913
18,8.47366754617414,6.2497691292876,10.8573499340369,7.04082321899736,9.97618997361478
19,8.29956200527704,6.07742249340369,11.3296751319261,6.84892084432718,9.90907124010554
20,8.27472955145119,5.47690963060686,11.3830854221636,6.43511609498681,9.74227968337731
21,8.23748944591029,5.9027110817942,10.6956184036939,6.90584168865435,9.66016886543536
22,8.47679419525066,5.59609003957784,11.336294525066,6.96033773087071,9.82030079155673
23,8.43199208443272,5.50514676781003,10.5513291556728,7.1429709762533,9.85026649076517
24,8.39399868073879,5.53358509234828,10.7717463720317,7.26067810026385,9.57631662269129
25,8.15145514511873,5.71933872031662,10.7721405013193,6.97669656992084,9.25844854881266
26,8.05527572559367,6.40189808707124,10.6196075197889,6.68704221635884,9.48456200527704
27,8.10675857519789,6.04042546174142,11.280532651715,6.91167546174142,9.18439050131926
28,8.08997757255937,5.80882091029024,10.3708492744063,7.18228759894459,9.28589182058047
29,7.82708179419525,5.71008905013193,10.156437994723,6.75756200527704,9.01190765171504
30,7.74491820580475,5.6428364116095,10.2082420844327,6.39583905013193,8.81129551451187
31,7.70416226912929,5.40854716358839,9.97359663588391,6.6475382585752,8.83115303430079
32,7.86901451187335,6.11714874670185,10.2035883905013,6.68285488126649,8.9975197889182
33,7.67751846965699,5.8089709762533,10.3517595646438,6.17177044854881,8.98542480211082
34,7.82833773087071,5.61742908970976,9.91890831134565,6.41247229551451,9.28848812664908
35,7.84025329815303,5.21685521108179,10.7389907651715,6.46800263852243,9.26259102902375
36,7.42386015831135,4.91818601583113,10.4701846965699,6.14331926121372,8.68102374670185
37,7.72296833773087,4.66676451187335,10.4724950527704,6.41990501319261,8.94322691292876
38,8.13571899736148,5.37737961741425,11.3092694591029,6.85507651715039,9.40877044854881
39,8.10817018469657,6.02630936675462,11.3561081794195,6.61297889182058,9.60595778364116
40,8.16138522427441,6.10617908970976,10.9881662269129,7.09438258575198,9.11530343007916
41,7.9940765171504,5.57833443271768,11.0485174802111,6.87207387862797,9.09764379947229
42,7.86155013192612,5.44960751978892,10.4277605540897,6.41213720316623,9.36130606860158
43,7.60533509234828,5.11941292875989,10.6426797493404,5.9135672823219,8.87780738786279
44,7.46100263852243,4.86385389182058,10.6015550791557,5.9717598944591,8.81327704485488
45,7.31672427440633,4.61145448548813,10.1023103562005,5.98589709762533,8.89541424802111
46,6.87577968337731,4.20001978891821,9.39393139841689,5.56387598944591,8.07077572559367
47,6.93379155672823,4.18448713720317,9.46550461741425,5.77205540897098,8.17035883905013
48,7.0290765171504,4.3491441292876,9.46515006596306,5.64130079155673,8.27651715039578
49,6.84834168865435,4.24123515831135,9.12269953825857,5.2802981530343,8.61324274406332
50,6.91959762532982,4.68023581794195,9.86160290237467,5.34523218997361,8.00664379947229
51,6.95152770448549,4.7618073878628,9.20443931398417,5.71600791556728,8.11569393139842
52,6.79982453825858,4.44401550131926,9.88139511873351,5.47973614775726,8.06657255936675
53,7.11274934036939,4.87185191292876,10.5081810686016,5.52527704485488,8.26815039577836
54,7.13964643799472,4.9240963060686,10.3006744722955,5.8105382585752,8.64359366754617
55,7.55114511873351,5.11147592348285,10.4401599604222,5.98916886543536,9.17247493403694
56,7.3768364116095,5.25428759894459,10.1221833773087,5.85204485488127,9.34247757255937
57,7.56899208443272,5.10208937994723,10.2483311345646,5.70555408970976,9.22467810026385
58,7.34065303430079,5.08254122691293,9.79647592348285,5.89977308707124,8.85027968337731
59,7.60999472295515,5.74830474934037,10.2069772427441,6.31325593667546,8.98319788918206
60,7.51743799472295,5.66097790237467,9.65850593667546,6.29045646437995,8.66669393139842
61,7.5516253298153,5.69161444591029,10.3193865435356,6.43198680738786,8.99252242744063
62,7.56357783641161,4.98052770448549,10.1310949868074,6.52924802110818,8.71424538258575
63,7.48223218997361,5.22006926121372,10.2235603562005,6.25126649076517,8.61158047493404
64,7.42887598944591,5.13819920844327,9.89060850923483,6.22594986807388,8.62323482849604
65,7.32397493403694,5.21400230870712,9.95839050131926,6.04529287598945,8.72163324538259
66,7.24330606860158,4.88558047493404,10.1801220316623,5.68789182058047,8.80060158311345
67,7.4202981530343,5.26675131926121,10.8146256596306,6.19313984168865,8.8199419525066
68,7.36463192612137,5.34751154353562,10.0592067941952,6.06272823218997,8.79900263852243
69,7.65936675461741,5.55399736147757,10.8250065963061,6.20444591029024,9.1141635883905
70,7.53265303430079,5.33932058047493,9.64992744063325,6.26399472295514,9.01314248021108
71,7.59792875989446,5.7888654353562,9.5296058707124,6.21604749340369,8.97197889182058
72,7.60647889182058,4.92836741424802,9.50851748021108,6.39677044854881,8.741672823219
73,7.59904617414248,5.59984828496042,9.68727407651715,6.484,8.79806068601583
74,7.64022955145119,5.51926286279683,9.82509234828496,6.16217678100264,8.8132691292876
75,7.8055382585752,5.42852407651715,10.6287104221636,6.30213720316623,9.00811081794195
76,7.8422018469657,5.87723779683377,10.6838258575198,6.55952506596306,9.18799208443272
77,7.82495778364116,5.46493403693931,10.2797147097625,6.36533509234828,9.47080211081794
78,7.44907915567282,5.17076187335092,10.7976302770449,5.9838364116095,8.89443007915567
79,7.54841820580475,5.26653693931398,10.4276269788918,6.19218469656992,8.55903957783641
80,7.86863324538259,5.9378364116095,10.8870893799472,6.64572295514512,8.88511873350923
81,7.91051978891821,5.76694591029024,10.7259251319261,6.67075461741425,9.03865699208443
82,8.19759498680739,5.60153693931398,11.0135867414248,6.90057255936675,9.66787862796834
