"Year","Ensemble","Proportion","TargetValue","TargetType"
0,1,0.406164346861978,13.32,"nesting"
0,2,0.406164346861978,13.32,"nesting"
0,3,0.406164346861978,13.32,"nesting"
0,4,0.406164346861978,13.32,"nesting"
0,5,0.406164346861978,13.32,"nesting"
0,6,0.406164346861978,13.32,"nesting"
0,7,0.406164346861978,13.32,"nesting"
0,8,0.406164346861978,13.32,"nesting"
0,9,0.406164346861978,13.32,"nesting"
0,10,0.406164346861978,13.32,"nesting"
0,11,0.406164346861978,13.32,"nesting"
0,12,0.406164346861978,13.32,"nesting"
0,13,0.406164346861978,13.32,"nesting"
0,14,0.406164346861978,13.32,"nesting"
0,15,0.406164346861978,13.32,"nesting"
0,16,0.406164346861978,13.32,"nesting"
0,17,0.406164346861978,13.32,"nesting"
0,18,0.406164346861978,13.32,"nesting"
0,19,0.406164346861978,13.32,"nesting"
0,20,0.406164346861978,13.32,"nesting"
0,21,0.406164346861978,13.32,"nesting"
0,22,0.406164346861978,13.32,"nesting"
0,23,0.406164346861978,13.32,"nesting"
0,24,0.406164346861978,13.32,"nesting"
0,25,0.406164346861978,13.32,"nesting"
0,26,0.406164346861978,13.32,"nesting"
0,27,0.406164346861978,13.32,"nesting"
0,28,0.406164346861978,13.32,"nesting"
0,29,0.406164346861978,13.32,"nesting"
0,30,0.406164346861978,13.32,"nesting"
0,31,0.406164346861978,13.32,"nesting"
0,32,0.406164346861978,13.32,"nesting"
0,33,0.406164346861978,13.32,"nesting"
0,34,0.406164346861978,13.32,"nesting"
0,35,0.406164346861978,13.32,"nesting"
0,36,0.406164346861978,13.32,"nesting"
0,37,0.406164346861978,13.32,"nesting"
0,38,0.406164346861978,13.32,"nesting"
0,39,0.406164346861978,13.32,"nesting"
0,40,0.406164346861978,13.32,"nesting"
0,41,0.406164346861978,13.32,"nesting"
0,42,0.406164346861978,13.32,"nesting"
0,43,0.406164346861978,13.32,"nesting"
0,44,0.406164346861978,13.32,"nesting"
0,45,0.406164346861978,13.32,"nesting"
0,46,0.406164346861978,13.32,"nesting"
0,47,0.406164346861978,13.32,"nesting"
0,48,0.406164346861978,13.32,"nesting"
0,49,0.406164346861978,13.32,"nesting"
0,50,0.406164346861978,13.32,"nesting"
1,1,0.311601221658471,13.32,"nesting"
1,2,0.315038681729941,13.32,"nesting"
1,3,0.371773259528235,13.32,"nesting"
1,4,0.348180907670812,13.32,"nesting"
1,5,0.347752255575568,13.32,"nesting"
1,6,0.53738134786354,13.32,"nesting"
1,7,0.472964005588964,13.32,"nesting"
1,8,0.384661673968865,13.32,"nesting"
1,9,0.372820159837772,13.32,"nesting"
1,10,0.470322024886551,13.32,"nesting"
1,11,0.499528070529756,13.32,"nesting"
1,12,0.363946237135285,13.32,"nesting"
1,13,0.422230557124074,13.32,"nesting"
1,14,0.31442455517041,13.32,"nesting"
1,15,0.406456984350077,13.32,"nesting"
1,16,0.388911100028439,13.32,"nesting"
1,17,0.362759200563842,13.32,"nesting"
1,18,0.425123958766966,13.32,"nesting"
1,19,0.435889721005189,13.32,"nesting"
