"Year","Ensemble","Proportion","TargetValue","TargetType"
0,1,0.6594327176781,13.32,"nesting"
0,2,0.6594327176781,13.32,"nesting"
0,3,0.6594327176781,13.32,"nesting"
0,4,0.6594327176781,13.32,"nesting"
0,5,0.6594327176781,13.32,"nesting"
0,6,0.6594327176781,13.32,"nesting"
0,7,0.6594327176781,13.32,"nesting"
0,8,0.6594327176781,13.32,"nesting"
0,9,0.6594327176781,13.32,"nesting"
0,10,0.6594327176781,13.32,"nesting"
0,11,0.6594327176781,13.32,"nesting"
0,12,0.6594327176781,13.32,"nesting"
0,13,0.6594327176781,13.32,"nesting"
0,14,0.6594327176781,13.32,"nesting"
0,15,0.6594327176781,13.32,"nesting"
0,16,0.6594327176781,13.32,"nesting"
0,17,0.6594327176781,13.32,"nesting"
0,18,0.6594327176781,13.32,"nesting"
0,19,0.6594327176781,13.32,"nesting"
0,20,0.6594327176781,13.32,"nesting"
0,21,0.6594327176781,13.32,"nesting"
0,22,0.6594327176781,13.32,"nesting"
0,23,0.6594327176781,13.32,"nesting"
0,24,0.6594327176781,13.32,"nesting"
0,25,0.6594327176781,13.32,"nesting"
0,26,0.6594327176781,13.32,"nesting"
0,27,0.6594327176781,13.32,"nesting"
0,28,0.6594327176781,13.32,"nesting"
0,29,0.6594327176781,13.32,"nesting"
0,30,0.6594327176781,13.32,"nesting"
0,31,0.6594327176781,13.32,"nesting"
0,32,0.6594327176781,13.32,"nesting"
0,33,0.6594327176781,13.32,"nesting"
0,34,0.6594327176781,13.32,"nesting"
0,35,0.6594327176781,13.32,"nesting"
0,36,0.6594327176781,13.32,"nesting"
0,37,0.6594327176781,13.32,"nesting"
0,38,0.6594327176781,13.32,"nesting"
0,39,0.6594327176781,13.32,"nesting"
0,40,0.6594327176781,13.32,"nesting"
0,41,0.6594327176781,13.32,"nesting"
0,42,0.6594327176781,13.32,"nesting"
0,43,0.6594327176781,13.32,"nesting"
0,44,0.6594327176781,13.32,"nesting"
0,45,0.6594327176781,13.32,"nesting"
0,46,0.6594327176781,13.32,"nesting"
0,47,0.6594327176781,13.32,"nesting"
0,48,0.6594327176781,13.32,"nesting"
0,49,0.6594327176781,13.32,"nesting"
0,50,0.6594327176781,13.32,"nesting"
1,1,0.303364116094987,13.32,"nesting"
1,2,0.338522427440633,13.32,"nesting"
1,3,0.315765171503958,13.32,"nesting"
1,4,0.358245382585752,13.32,"nesting"
1,5,0.486279683377309,13.32,"nesting"
1,6,0.461477572559367,13.32,"nesting"
1,7,0.549934036939314,13.32,"nesting"
1,8,0.420976253298153,13.32,"nesting"
1,9,0.571767810026385,13.32,"nesting"
1,10,0.468667546174142,13.32,"nesting"
1,11,0.29155672823219,13.32,"nesting"
1,12,0.257585751978892,13.32,"nesting"
1,13,0.41622691292876,13.32,"nesting"
1,14,0.305738786279683,13.32,"nesting"
1,15,0.487928759894459,13.32,"nesting"
1,16,0.544920844327177,13.32,"nesting"
1,17,0.535026385224274,13.32,"nesting"
1,18,0.371965699208443,13.32,"nesting"
1,19,0.568073878627968,13.32,"nesting"
1,20,0.431398416886544,13.32,"nesting"
1,21,0.327308707124011,13.32,"nesting"
1,22,0.29188654353562,13.32,"nesting"
1,23,0.364445910290237,13.32,"nesting"
1,24,0.418073878627968,13.32,"nesting"
1,25,0.465963060686016,13.32,"nesting"
1,26,0.476781002638522,13.32,"nesting"
1,27,0.285554089709763,13.32,"nesting"
1,28,0.267414248021108,13.32,"nesting"
1,29,0.404089709762533,13.32,"nesting"
1,30,0.326187335092348,13.32,"nesting"
1,31,0.107387862796834,13.32,"nesting"
1,32,0.482915567282322,13.32,"nesting"
1,33,0.545052770448549,13.32,"nesting"
1,34,0.323087071240106,13.32,"nesting"
1,35,0.373944591029024,13.32,"nesting"
1,36,0.588852242744063,13.32,"nesting"
1,37,0.354353562005277,13.32,"nesting"
1,38,0.438984168865435,13.32,"nesting"
1,39,0.565369393139842,13.32,"nesting"
1,40,0.472229551451187,13.32,"nesting"
1,41,0.343271767810026,13.32,"nesting"
1,42,0.406860158311346,13.32,"nesting"
1,43,0.300593667546174,13.32,"nesting"
1,44,0.439643799472296,13.32,"nesting"
1,45,0.432717678100264,13.32,"nesting"
1,46,0.578298153034301,13.32,"nesting"
1,47,0.445118733509235,13.32,"nesting"
1,48,0.512401055408971,13.32,"nesting"
1,49,0.49934036939314,13.32,"nesting"
1,50,0.393865435356201,13.32,"nesting"
2,1,0.147295514511873,13.32,"nesting"
2,2,0.279419525065963,13.32,"nesting"
2,3,0.245052770448549,13.32,"nesting"
2,4,0.380343007915567,13.32,"nesting"
2,5,0.36754617414248,13.32,"nesting"
2,6,0.269788918205805,13.32,"nesting"
2,7,0.389379947229551,13.32,"nesting"
2,8,0.359234828496042,13.32,"nesting"
2,9,0.490435356200528,13.32,"nesting"
2,10,0.296569920844327,13.32,"nesting"
2,11,0.28146437994723,13.32,"nesting"
2,12,0.233311345646438,13.32,"nesting"
2,13,0.30745382585752,13.32,"nesting"
2,14,0.29287598944591,13.32,"nesting"
2,15,0.501912928759894,13.32,"nesting"
2,16,0.347955145118733,13.32,"nesting"
2,17,0.538522427440633,13.32,"nesting"
2,18,0.391952506596306,13.32,"nesting"
2,19,0.444525065963061,13.32,"nesting"
2,20,0.434828496042216,13.32,"nesting"
2,21,0.26787598944591,13.32,"nesting"
2,22,0.21523746701847,13.32,"nesting"
2,23,0.274208443271768,13.32,"nesting"
2,24,0.469129287598945,13.32,"nesting"
2,25,0.40910290237467,13.32,"nesting"
2,26,0.24122691292876,13.32,"nesting"
2,27,0.314643799472296,13.32,"nesting"
2,28,0.335026385224274,13.32,"nesting"
2,29,0.326451187335092,13.32,"nesting"
2,30,0.35,13.32,"nesting"
2,31,0.151121372031662,13.32,"nesting"
2,32,0.534366754617414,13.32,"nesting"
2,33,0.590171503957784,13.32,"nesting"
2,34,0.323218997361478,13.32,"nesting"
2,35,0.431926121372032,13.32,"nesting"
2,36,0.557387862796834,13.32,"nesting"
2,37,0.272427440633245,13.32,"nesting"
2,38,0.440963060686016,13.32,"nesting"
2,39,0.433179419525066,13.32,"nesting"
2,40,0.474076517150396,13.32,"nesting"
2,41,0.441622691292876,13.32,"nesting"
2,42,0.309036939313984,13.32,"nesting"
2,43,0.318469656992084,13.32,"nesting"
2,44,0.498944591029024,13.32,"nesting"
2,45,0.483245382585752,13.32,"nesting"
2,46,0.514577836411609,13.32,"nesting"
2,47,0.511939313984169,13.32,"nesting"
2,48,0.535488126649077,13.32,"nesting"
2,49,0.557519788918206,13.32,"nesting"
2,50,0.37434036939314,13.32,"nesting"
3,1,0.135224274406332,13.32,"nesting"
3,2,0.288654353562005,13.32,"nesting"
3,3,0.168667546174142,13.32,"nesting"
3,4,0.299934036939314,13.32,"nesting"
3,5,0.369920844327177,13.32,"nesting"
3,6,0.267480211081794,13.32,"nesting"
3,7,0.191292875989446,13.32,"nesting"
3,8,0.32631926121372,13.32,"nesting"
3,9,0.480804749340369,13.32,"nesting"
3,10,0.429023746701847,13.32,"nesting"
3,11,0.240369393139842,13.32,"nesting"
3,12,0.172889182058047,13.32,"nesting"
3,13,0.196042216358839,13.32,"nesting"
3,14,0.46490765171504,13.32,"nesting"
3,15,0.403496042216359,13.32,"nesting"
3,16,0.347097625329815,13.32,"nesting"
3,17,0.538522427440633,13.32,"nesting"
3,18,0.462137203166227,13.32,"nesting"
3,19,0.354023746701847,13.32,"nesting"
3,20,0.29122691292876,13.32,"nesting"
3,21,0.301781002638522,13.32,"nesting"
3,22,0.192480211081794,13.32,"nesting"
3,23,0.255804749340369,13.32,"nesting"
3,24,0.359366754617414,13.32,"nesting"
3,25,0.423878627968338,13.32,"nesting"
3,26,0.26490765171504,13.32,"nesting"
3,27,0.294986807387863,13.32,"nesting"
3,28,0.380672823218997,13.32,"nesting"
3,29,0.271767810026385,13.32,"nesting"
3,30,0.168865435356201,13.32,"nesting"
3,31,0.209498680738786,13.32,"nesting"
3,32,0.510817941952507,13.32,"nesting"
3,33,0.333311345646438,13.32,"nesting"
3,34,0.30976253298153,13.32,"nesting"
3,35,0.352374670184697,13.32,"nesting"
3,36,0.468403693931398,13.32,"nesting"
3,37,0.248153034300792,13.32,"nesting"
3,38,0.348548812664908,13.32,"nesting"
3,39,0.404419525065963,13.32,"nesting"
3,40,0.452572559366755,13.32,"nesting"
3,41,0.545580474934037,13.32,"nesting"
3,42,0.356332453825858,13.32,"nesting"
3,43,0.380672823218997,13.32,"nesting"
3,44,0.602902374670185,13.32,"nesting"
3,45,0.537401055408971,13.32,"nesting"
3,46,0.526253298153034,13.32,"nesting"
3,47,0.50778364116095,13.32,"nesting"
3,48,0.418601583113456,13.32,"nesting"
3,49,0.503957783641161,13.32,"nesting"
3,50,0.384498680738786,13.32,"nesting"
4,1,0.102836411609499,13.32,"nesting"
4,2,0.339379947229551,13.32,"nesting"
4,3,0.302308707124011,13.32,"nesting"
4,4,0.312401055408971,13.32,"nesting"
4,5,0.335949868073879,13.32,"nesting"
4,6,0.29089709762533,13.32,"nesting"
4,7,0.183179419525066,13.32,"nesting"
4,8,0.376385224274406,13.32,"nesting"
4,9,0.401253298153034,13.32,"nesting"
4,10,0.393139841688654,13.32,"nesting"
4,11,0.212928759894459,13.32,"nesting"
4,12,0.2094327176781,13.32,"nesting"
4,13,0.22401055408971,13.32,"nesting"
4,14,0.597493403693931,13.32,"nesting"
4,15,0.546635883905013,13.32,"nesting"
4,16,0.282585751978892,13.32,"nesting"
4,17,0.460554089709763,13.32,"nesting"
4,18,0.274142480211082,13.32,"nesting"
4,19,0.344656992084433,13.32,"nesting"
4,20,0.313324538258575,13.32,"nesting"
4,21,0.280079155672823,13.32,"nesting"
4,22,0.250593667546174,13.32,"nesting"
4,23,0.141820580474934,13.32,"nesting"
4,24,0.342414248021108,13.32,"nesting"
4,25,0.368997361477573,13.32,"nesting"
4,26,0.347493403693931,13.32,"nesting"
4,27,0.380804749340369,13.32,"nesting"
4,28,0.347493403693931,13.32,"nesting"
4,29,0.241160949868074,13.32,"nesting"
4,30,0.257849604221636,13.32,"nesting"
4,31,0.249406332453826,13.32,"nesting"
4,32,0.576912928759894,13.32,"nesting"
4,33,0.300197889182058,13.32,"nesting"
4,34,0.323153034300792,13.32,"nesting"
4,35,0.229023746701847,13.32,"nesting"
4,36,0.303034300791557,13.32,"nesting"
4,37,0.24320580474934,13.32,"nesting"
4,38,0.378693931398417,13.32,"nesting"
4,39,0.322955145118734,13.32,"nesting"
4,40,0.50164907651715,13.32,"nesting"
4,41,0.542810026385224,13.32,"nesting"
4,42,0.405936675461741,13.32,"nesting"
4,43,0.463324538258575,13.32,"nesting"
4,44,0.598416886543536,13.32,"nesting"
4,45,0.531992084432718,13.32,"nesting"
4,46,0.434036939313984,13.32,"nesting"
4,47,0.464379947229551,13.32,"nesting"
4,48,0.294393139841689,13.32,"nesting"
4,49,0.396569920844327,13.32,"nesting"
4,50,0.347493403693931,13.32,"nesting"
5,1,0.127242744063325,13.32,"nesting"
5,2,0.226055408970976,13.32,"nesting"
5,3,0.307981530343008,13.32,"nesting"
5,4,0.297493403693931,13.32,"nesting"
5,5,0.386543535620053,13.32,"nesting"
5,6,0.253957783641161,13.32,"nesting"
5,7,0.253693931398417,13.32,"nesting"
5,8,0.393601583113456,13.32,"nesting"
5,9,0.342678100263852,13.32,"nesting"
5,10,0.450791556728232,13.32,"nesting"
5,11,0.331134564643799,13.32,"nesting"
5,12,0.225857519788918,13.32,"nesting"
5,13,0.185290237467018,13.32,"nesting"
5,14,0.432915567282322,13.32,"nesting"
5,15,0.512269129287599,13.32,"nesting"
5,16,0.32434036939314,13.32,"nesting"
5,17,0.438918205804749,13.32,"nesting"
5,18,0.278562005277045,13.32,"nesting"
5,19,0.355145118733509,13.32,"nesting"
5,20,0.31787598944591,13.32,"nesting"
5,21,0.225197889182058,13.32,"nesting"
5,22,0.220910290237467,13.32,"nesting"
5,23,0.177968337730871,13.32,"nesting"
5,24,0.19967018469657,13.32,"nesting"
5,25,0.311081794195251,13.32,"nesting"
5,26,0.143271767810026,13.32,"nesting"
5,27,0.432651715039578,13.32,"nesting"
5,28,0.356134564643799,13.32,"nesting"
5,29,0.241029023746702,13.32,"nesting"
5,30,0.296174142480211,13.32,"nesting"
5,31,0.171108179419525,13.32,"nesting"
5,32,0.497691292875989,13.32,"nesting"
5,33,0.29089709762533,13.32,"nesting"
5,34,0.313192612137203,13.32,"nesting"
5,35,0.148944591029024,13.32,"nesting"
5,36,0.185751978891821,13.32,"nesting"
5,37,0.19802110817942,13.32,"nesting"
5,38,0.433311345646438,13.32,"nesting"
5,39,0.361873350923483,13.32,"nesting"
5,40,0.480013192612137,13.32,"nesting"
5,41,0.456002638522427,13.32,"nesting"
5,42,0.371569920844327,13.32,"nesting"
5,43,0.440831134564644,13.32,"nesting"
5,44,0.490831134564644,13.32,"nesting"
5,45,0.435026385224274,13.32,"nesting"
5,46,0.288192612137203,13.32,"nesting"
5,47,0.341292875989446,13.32,"nesting"
5,48,0.347559366754617,13.32,"nesting"
5,49,0.273614775725594,13.32,"nesting"
5,50,0.347229551451187,13.32,"nesting"
6,1,0.120052770448549,13.32,"nesting"
6,2,0.303364116094987,13.32,"nesting"
6,3,0.294525065963061,13.32,"nesting"
6,4,0.256332453825858,13.32,"nesting"
6,5,0.236213720316623,13.32,"nesting"
6,6,0.268667546174142,13.32,"nesting"
6,7,0.200923482849604,13.32,"nesting"
6,8,0.254551451187335,13.32,"nesting"
6,9,0.253957783641161,13.32,"nesting"
6,10,0.430079155672823,13.32,"nesting"
6,11,0.330079155672823,13.32,"nesting"
6,12,0.245250659630607,13.32,"nesting"
6,13,0.15646437994723,13.32,"nesting"
6,14,0.42532981530343,13.32,"nesting"
6,15,0.431596306068602,13.32,"nesting"
6,16,0.192348284960422,13.32,"nesting"
6,17,0.297691292875989,13.32,"nesting"
6,18,0.234234828496042,13.32,"nesting"
6,19,0.35679419525066,13.32,"nesting"
6,20,0.271042216358839,13.32,"nesting"
6,21,0.193271767810026,13.32,"nesting"
6,22,0.145910290237467,13.32,"nesting"
6,23,0.256398416886544,13.32,"nesting"
6,24,0.230474934036939,13.32,"nesting"
6,25,0.269261213720317,13.32,"nesting"
6,26,0.175395778364116,13.32,"nesting"
6,27,0.297889182058047,13.32,"nesting"
6,28,0.26655672823219,13.32,"nesting"
