"Year","Ensemble","Proportion","TargetValue","TargetType"
0,1,0.339803100306576,15.43,"nesting"
0,2,0.339803100306576,15.43,"nesting"
0,3,0.339803100306576,15.43,"nesting"
0,4,0.339803100306576,15.43,"nesting"
0,5,0.339803100306576,15.43,"nesting"
0,6,0.339803100306576,15.43,"nesting"
0,7,0.339803100306576,15.43,"nesting"
0,8,0.339803100306576,15.43,"nesting"
0,9,0.339803100306576,15.43,"nesting"
0,10,0.339803100306576,15.43,"nesting"
0,11,0.339803100306576,15.43,"nesting"
0,12,0.339803100306576,15.43,"nesting"
0,13,0.339803100306576,15.43,"nesting"
0,14,0.339803100306576,15.43,"nesting"
0,15,0.339803100306576,15.43,"nesting"
0,16,0.339803100306576,15.43,"nesting"
0,17,0.339803100306576,15.43,"nesting"
0,18,0.339803100306576,15.43,"nesting"
0,19,0.339803100306576,15.43,"nesting"
0,20,0.339803100306576,15.43,"nesting"
0,21,0.339803100306576,15.43,"nesting"
0,22,0.339803100306576,15.43,"nesting"
0,23,0.339803100306576,15.43,"nesting"
0,24,0.339803100306576,15.43,"nesting"
0,25,0.339803100306576,15.43,"nesting"
0,26,0.339803100306576,15.43,"nesting"
0,27,0.339803100306576,15.43,"nesting"
0,28,0.339803100306576,15.43,"nesting"
0,29,0.339803100306576,15.43,"nesting"
0,30,0.339803100306576,15.43,"nesting"
0,31,0.339803100306576,15.43,"nesting"
0,32,0.339803100306576,15.43,"nesting"
0,33,0.339803100306576,15.43,"nesting"
0,34,0.339803100306576,15.43,"nesting"
0,35,0.339803100306576,15.43,"nesting"
0,36,0.339803100306576,15.43,"nesting"
0,37,0.339803100306576,15.43,"nesting"
0,38,0.339803100306576,15.43,"nesting"
0,39,0.339803100306576,15.43,"nesting"
0,40,0.339803100306576,15.43,"nesting"
0,41,0.339803100306576,15.43,"nesting"
0,42,0.339803100306576,15.43,"nesting"
0,43,0.339803100306576,15.43,"nesting"
0,44,0.339803100306576,15.43,"nesting"
0,45,0.339803100306576,15.43,"nesting"
0,46,0.339803100306576,15.43,"nesting"
0,47,0.339803100306576,15.43,"nesting"
0,48,0.339803100306576,15.43,"nesting"
0,49,0.339803100306576,15.43,"nesting"
0,50,0.339803100306576,15.43,"nesting"
1,1,0.473627963210847,15.43,"nesting"
1,2,0.365214387495142,15.43,"nesting"
1,3,0.358122112353729,15.43,"nesting"
1,4,0.323178893734617,15.43,"nesting"
1,5,0.35971976337493,15.43,"nesting"
1,6,0.323254458309944,15.43,"nesting"
1,7,0.375383220346302,15.43,"nesting"
1,8,0.413877974005786,15.43,"nesting"
1,9,0.42181225441513,15.43,"nesting"
1,10,0.339209378643292,15.43,"nesting"
1,11,0.433934971285461,15.43,"nesting"
1,12,0.313787296515394,15.43,"nesting"
1,13,0.345599982728097,15.43,"nesting"
1,14,0.428785785223887,15.43,"nesting"
1,15,0.342210371777711,15.43,"nesting"
1,16,0.376926896670841,15.43,"nesting"
1,17,0.357679519841098,15.43,"nesting"
1,18,0.440951681851548,15.43,"nesting"
1,19,0.327907077162226,15.43,"nesting"
1,20,0.389816054233775,15.43,"nesting"
1,21,0.448907552139557,15.43,"nesting"
1,22,0.411254803748003,15.43,"nesting"
1,23,0.383490219784965,15.43,"nesting"
1,24,0.393227255062827,15.43,"nesting"
1,25,0.308012003972538,15.43,"nesting"
1,26,0.361716827151431,15.43,"nesting"
1,27,0.437961483656462,15.43,"nesting"
1,28,0.398689494365042,15.43,"nesting"
1,29,0.410164514875426,15.43,"nesting"
1,30,0.357647135023101,15.43,"nesting"
1,31,0.391996631978928,15.43,"nesting"
1,32,0.350284986398376,15.43,"nesting"
1,33,0.422179282352433,15.43,"nesting"
1,34,0.36843127941621,15.43,"nesting"
1,35,0.456582754004922,15.43,"nesting"
1,36,0.388175223455244,15.43,"nesting"
1,37,0.343440994861609,15.43,"nesting"
1,38,0.40863163349022,15.43,"nesting"
1,39,0.423377520618334,15.43,"nesting"
1,40,0.399186061574334,15.43,"nesting"
1,41,0.35879139859234,15.43,"nesting"
1,42,0.377164385336154,15.43,"nesting"
1,43,0.383749298328943,15.43,"nesting"
1,44,0.409603178030139,15.43,"nesting"
1,45,0.295943261798869,15.43,"nesting"
1,46,0.417008506412194,15.43,"nesting"
1,47,0.399099702059674,15.43,"nesting"
1,48,0.308832419361803,15.43,"nesting"
1,49,0.35246556414353,15.43,"nesting"
1,50,0.351126991666307,15.43,"nesting"
2,1,0.494753659484434,15.43,"nesting"
2,2,0.426842696144048,15.43,"nesting"
2,3,0.371248758581977,15.43,"nesting"
2,4,0.413402996675159,15.43,"nesting"
2,5,0.392827842307526,15.43,"nesting"
2,6,0.364566691135196,15.43,"nesting"
2,7,0.446014508398463,15.43,"nesting"
2,8,0.376916101731508,15.43,"nesting"
2,9,0.437939893777797,15.43,"nesting"
2,10,0.423636599162313,15.43,"nesting"
2,11,0.454574895289088,15.43,"nesting"
2,12,0.325758884235071,15.43,"nesting"
2,13,0.369089770715489,15.43,"nesting"
2,14,0.376257610432229,15.43,"nesting"
2,15,0.428926119435209,15.43,"nesting"
2,16,0.391748348374282,15.43,"nesting"
2,17,0.416673863292888,15.43,"nesting"
2,18,0.461041063949221,15.43,"nesting"
2,19,0.331231918476618,15.43,"nesting"
2,20,0.411254803748003,15.43,"nesting"
2,21,0.369370439138132,15.43,"nesting"
2,22,0.391867092706939,15.43,"nesting"
2,23,0.421531585992487,15.43,"nesting"
