"Year","Ensemble","Proportion","TargetValue","TargetType"
0,1,0.210258028196896,15.43,"nesting"
0,2,0.210258028196896,15.43,"nesting"
0,3,0.210258028196896,15.43,"nesting"
0,4,0.210258028196896,15.43,"nesting"
0,5,0.210258028196896,15.43,"nesting"
0,6,0.210258028196896,15.43,"nesting"
0,7,0.210258028196896,15.43,"nesting"
0,8,0.210258028196896,15.43,"nesting"
0,9,0.210258028196896,15.43,"nesting"
0,10,0.210258028196896,15.43,"nesting"
0,11,0.210258028196896,15.43,"nesting"
0,12,0.210258028196896,15.43,"nesting"
0,13,0.210258028196896,15.43,"nesting"
0,14,0.210258028196896,15.43,"nesting"
0,15,0.210258028196896,15.43,"nesting"
0,16,0.210258028196896,15.43,"nesting"
0,17,0.210258028196896,15.43,"nesting"
0,18,0.210258028196896,15.43,"nesting"
0,19,0.210258028196896,15.43,"nesting"
0,20,0.210258028196896,15.43,"nesting"
0,21,0.210258028196896,15.43,"nesting"
0,22,0.210258028196896,15.43,"nesting"
0,23,0.210258028196896,15.43,"nesting"
0,24,0.210258028196896,15.43,"nesting"
0,25,0.210258028196896,15.43,"nesting"
0,26,0.210258028196896,15.43,"nesting"
0,27,0.210258028196896,15.43,"nesting"
0,28,0.210258028196896,15.43,"nesting"
0,29,0.210258028196896,15.43,"nesting"
0,30,0.210258028196896,15.43,"nesting"
0,31,0.210258028196896,15.43,"nesting"
0,32,0.210258028196896,15.43,"nesting"
0,33,0.210258028196896,15.43,"nesting"
0,34,0.210258028196896,15.43,"nesting"
0,35,0.210258028196896,15.43,"nesting"
0,36,0.210258028196896,15.43,"nesting"
0,37,0.210258028196896,15.43,"nesting"
0,38,0.210258028196896,15.43,"nesting"
0,39,0.210258028196896,15.43,"nesting"
0,40,0.210258028196896,15.43,"nesting"
0,41,0.210258028196896,15.43,"nesting"
0,42,0.210258028196896,15.43,"nesting"
0,43,0.210258028196896,15.43,"nesting"
0,44,0.210258028196896,15.43,"nesting"
0,45,0.210258028196896,15.43,"nesting"
0,46,0.210258028196896,15.43,"nesting"
0,47,0.210258028196896,15.43,"nesting"
0,48,0.210258028196896,15.43,"nesting"
0,49,0.210258028196896,15.43,"nesting"
0,50,0.210258028196896,15.43,"nesting"
1,1,0.223515147016066,15.43,"nesting"
1,2,0.288365532728319,15.43,"nesting"
1,3,0.158101813187833,15.43,"nesting"
1,4,0.217848548398072,15.43,"nesting"
1,5,0.217248482823896,15.43,"nesting"
1,6,0.250845968734728,15.43,"nesting"
1,7,0.264554683295288,15.43,"nesting"
1,8,0.250598519013418,15.43,"nesting"
1,9,0.278585082493551,15.43,"nesting"
1,10,0.297484054958583,15.43,"nesting"
1,11,0.211173592165742,15.43,"nesting"
1,12,0.270889396160818,15.43,"nesting"
1,13,0.287635556050455,15.43,"nesting"
1,14,0.236982598098349,15.43,"nesting"
1,15,0.263738099214966,15.43,"nesting"
1,16,0.325804675562484,15.43,"nesting"
1,17,0.226107182846785,15.43,"nesting"
1,18,0.210208538252634,15.43,"nesting"
1,19,0.34631207121603,15.43,"nesting"
1,20,0.245061831499112,15.43,"nesting"
1,21,0.184418091049125,15.43,"nesting"
1,22,0.130226602082289,15.43,"nesting"
1,23,0.283577380620975,15.43,"nesting"
1,24,0.195262575085525,15.43,"nesting"
1,25,0.217316531497256,15.43,"nesting"
1,26,0.287728349695946,15.43,"nesting"
1,27,0.142933145271545,15.43,"nesting"
1,28,0.269052081980093,15.43,"nesting"
1,29,0.212157204807948,15.43,"nesting"
1,30,0.335956300379217,15.43,"nesting"
1,31,0.151711424135009,15.43,"nesting"
1,32,0.15841112533947,15.43,"nesting"
1,33,0.256821879504358,15.43,"nesting"
1,34,0.392795501364067,15.43,"nesting"
1,35,0.250443862937599,15.43,"nesting"
1,36,0.240415962981522,15.43,"nesting"
1,37,0.252559558054798,15.43,"nesting"
1,38,0.20224065722646,15.43,"nesting"
1,39,0.273753626684978,15.43,"nesting"
1,40,0.192256060971611,15.43,"nesting"
1,41,0.238819912279074,15.43,"nesting"
1,42,0.233932780283206,15.43,"nesting"
1,43,0.220248810694777,15.43,"nesting"
1,44,0.290932823586907,15.43,"nesting"
1,45,0.221603597918948,15.43,"nesting"
1,46,0.267010621779287,15.43,"nesting"
1,47,0.18415826884175,15.43,"nesting"
1,48,0.238621952502026,15.43,"nesting"
1,49,0.300867929897494,15.43,"nesting"
1,50,0.237341400194248,15.43,"nesting"
2,1,0.264344351032175,15.43,"nesting"
2,2,0.269262414243206,15.43,"nesting"
2,3,0.317774932105983,15.43,"nesting"
2,4,0.263892755290784,15.43,"nesting"
2,5,0.296055032818019,15.43,"nesting"
2,6,0.217928969557498,15.43,"nesting"
2,7,0.216951543158325,15.43,"nesting"
2,8,0.241263478277008,15.43,"nesting"
2,9,0.299407976541766,15.43,"nesting"
2,10,0.251705856516279,15.43,"nesting"
2,11,0.276382779973894,15.43,"nesting"
2,12,0.292355659484438,15.43,"nesting"
2,13,0.330184535629667,15.43,"nesting"
2,14,0.233147127418048,15.43,"nesting"
2,15,0.290945196072973,15.43,"nesting"
2,16,0.275294001200131,15.43,"nesting"
2,17,0.276890051902579,15.43,"nesting"
2,18,0.204795575598983,15.43,"nesting"
2,19,0.308644037389653,15.43,"nesting"
2,20,0.257217799058454,15.43,"nesting"
2,21,0.269584098880909,15.43,"nesting"
2,22,0.243737975490105,15.43,"nesting"
2,23,0.294718804322947,15.43,"nesting"
2,24,0.250586146527352,15.43,"nesting"
2,25,0.224158516291471,15.43,"nesting"
2,26,0.258077686840005,15.43,"nesting"
2,27,0.226428867484488,15.43,"nesting"
2,28,0.246088747842548,15.43,"nesting"
2,29,0.243694671788876,15.43,"nesting"
2,30,0.300806067467167,15.43,"nesting"
2,31,0.248575617541711,15.43,"nesting"
2,32,0.196128649110109,15.43,"nesting"
2,33,0.199370240459267,15.43,"nesting"
2,34,0.274514534578005,15.43,"nesting"
2,35,0.250480980395796,15.43,"nesting"
2,36,0.279073795693138,15.43,"nesting"
2,37,0.326528465997315,15.43,"nesting"
2,38,0.279952242203787,15.43,"nesting"
2,39,0.190468236735148,15.43,"nesting"
2,40,0.358517528719633,15.43,"nesting"
2,41,0.301832983810602,15.43,"nesting"
2,42,0.315158151303132,15.43,"nesting"
2,43,0.280632728937389,15.43,"nesting"
2,44,0.252262618389226,15.43,"nesting"
2,45,0.150103000946495,15.43,"nesting"
2,46,0.22532771622466,15.43,"nesting"
2,47,0.233611095645504,15.43,"nesting"
2,48,0.258455047665003,15.43,"nesting"
2,49,0.262135862269485,15.43,"nesting"
2,50,0.32024942931908,15.43,"nesting"
3,1,0.290400806686091,15.43,"nesting"
3,2,0.23941997785325,15.43,"nesting"
3,3,0.262519409337515,15.43,"nesting"
3,4,0.265532109694461,15.43,"nesting"
3,5,0.355832699243422,15.43,"nesting"
3,6,0.247196085345409,15.43,"nesting"
3,7,0.283515518190648,15.43,"nesting"
3,8,0.358696929767583,15.43,"nesting"
3,9,0.309256475449895,15.43,"nesting"
3,10,0.277824174600523,15.43,"nesting"
3,11,0.322365124436279,15.43,"nesting"
3,12,0.345699633155788,15.43,"nesting"
3,13,0.25763846358468,15.43,"nesting"
3,14,0.258782918545738,15.43,"nesting"
3,15,0.355678043167604,15.43,"nesting"
3,16,0.296450952372115,15.43,"nesting"
3,17,0.279611998836986,15.43,"nesting"
3,18,0.183514899566344,15.43,"nesting"
3,19,0.317051141671152,15.43,"nesting"
3,20,0.269546981422712,15.43,"nesting"
3,21,0.213697579323101,15.43,"nesting"
3,22,0.337676075942319,15.43,"nesting"
3,23,0.248526127597449,15.43,"nesting"
3,24,0.31573965814821,15.43,"nesting"
3,25,0.295399291056548,15.43,"nesting"
3,26,0.268885053418209,15.43,"nesting"
3,27,0.317143935316643,15.43,"nesting"
3,28,0.273320589672686,15.43,"nesting"
3,29,0.22749290128612,15.43,"nesting"
3,30,0.308303794022852,15.43,"nesting"
3,31,0.300954537299952,15.43,"nesting"
3,32,0.434478406918694,15.43,"nesting"
3,33,0.193332467259309,15.43,"nesting"
3,34,0.332337348205062,15.43,"nesting"
3,35,0.30223508960773,15.43,"nesting"
3,36,0.220100340861991,15.43,"nesting"
3,37,0.334267456031278,15.43,"nesting"
3,38,0.328402897636237,15.43,"nesting"
3,39,0.180446523022103,15.43,"nesting"
3,40,0.293196988536892,15.43,"nesting"
3,41,0.352213747069267,15.43,"nesting"
3,42,0.265723883228477,15.43,"nesting"
3,43,0.338690619799689,15.43,"nesting"
3,44,0.317162494045741,15.43,"nesting"
3,45,0.342303385730812,15.43,"nesting"
3,46,0.280886364901732,15.43,"nesting"
3,47,0.233301783493866,15.43,"nesting"
3,48,0.278857277186992,15.43,"nesting"
3,49,0.31301152497077,15.43,"nesting"
3,50,0.167139914258672,15.43,"nesting"
4,1,0.311396915539224,15.43,"nesting"
4,2,0.252986408824057,15.43,"nesting"
4,3,0.221436569357064,15.43,"nesting"
4,4,0.272881366417361,15.43,"nesting"
4,5,0.325056140155522,15.43,"nesting"
4,6,0.212812946569419,15.43,"nesting"
4,7,0.276426083675123,15.43,"nesting"
4,8,0.379358981496947,15.43,"nesting"
4,9,0.312844496408886,15.43,"nesting"
4,10,0.226187604006211,15.43,"nesting"
4,11,0.306355127467538,15.43,"nesting"
4,12,0.294941509072125,15.43,"nesting"
4,13,0.274013448892353,15.43,"nesting"
4,14,0.342922010034086,15.43,"nesting"
4,15,0.360682713781094,15.43,"nesting"
4,16,0.316741829519515,15.43,"nesting"
