"Year","Ensemble","Proportion","TargetValue","TargetType"
0,1,0.0615272534604941,13.32,"nesting"
0,2,0.0615272534604941,13.32,"nesting"
0,3,0.0615272534604941,13.32,"nesting"
0,4,0.0615272534604941,13.32,"nesting"
0,5,0.0615272534604941,13.32,"nesting"
0,6,0.0615272534604941,13.32,"nesting"
0,7,0.0615272534604941,13.32,"nesting"
0,8,0.0615272534604941,13.32,"nesting"
0,9,0.0615272534604941,13.32,"nesting"
0,10,0.0615272534604941,13.32,"nesting"
0,11,0.0615272534604941,13.32,"nesting"
0,12,0.0615272534604941,13.32,"nesting"
0,13,0.0615272534604941,13.32,"nesting"
0,14,0.0615272534604941,13.32,"nesting"
0,15,0.0615272534604941,13.32,"nesting"
0,16,0.0615272534604941,13.32,"nesting"
0,17,0.0615272534604941,13.32,"nesting"
0,18,0.0615272534604941,13.32,"nesting"
0,19,0.0615272534604941,13.32,"nesting"
0,20,0.0615272534604941,13.32,"nesting"
0,21,0.0615272534604941,13.32,"nesting"
0,22,0.0615272534604941,13.32,"nesting"
0,23,0.0615272534604941,13.32,"nesting"
0,24,0.0615272534604941,13.32,"nesting"
0,25,0.0615272534604941,13.32,"nesting"
0,26,0.0615272534604941,13.32,"nesting"
0,27,0.0615272534604941,13.32,"nesting"
0,28,0.0615272534604941,13.32,"nesting"
0,29,0.0615272534604941,13.32,"nesting"
0,30,0.0615272534604941,13.32,"nesting"
0,31,0.0615272534604941,13.32,"nesting"
0,32,0.0615272534604941,13.32,"nesting"
0,33,0.0615272534604941,13.32,"nesting"
0,34,0.0615272534604941,13.32,"nesting"
0,35,0.0615272534604941,13.32,"nesting"
0,36,0.0615272534604941,13.32,"nesting"
0,37,0.0615272534604941,13.32,"nesting"
0,38,0.0615272534604941,13.32,"nesting"
0,39,0.0615272534604941,13.32,"nesting"
0,40,0.0615272534604941,13.32,"nesting"
0,41,0.0615272534604941,13.32,"nesting"
0,42,0.0615272534604941,13.32,"nesting"
0,43,0.0615272534604941,13.32,"nesting"
0,44,0.0615272534604941,13.32,"nesting"
0,45,0.0615272534604941,13.32,"nesting"
0,46,0.0615272534604941,13.32,"nesting"
0,47,0.0615272534604941,13.32,"nesting"
0,48,0.0615272534604941,13.32,"nesting"
0,49,0.0615272534604941,13.32,"nesting"
0,50,0.0615272534604941,13.32,"nesting"
1,1,0.157798529703954,13.32,"nesting"
1,2,0.100761639843698,13.32,"nesting"
1,3,0.0890787469368832,13.32,"nesting"
1,4,0.147771375587787,13.32,"nesting"
1,5,0.0900456983906219,13.32,"nesting"
1,6,0.190436452745215,13.32,"nesting"
1,7,0.114298960196039,13.32,"nesting"
1,8,0.181336512351811,13.32,"nesting"
1,9,0.104258560169548,13.32,"nesting"
1,10,0.104867872044506,13.32,"nesting"
1,11,0.112325319557587,13.32,"nesting"
1,12,0.0837141532551825,13.32,"nesting"
1,13,0.113835353334658,13.32,"nesting"
1,14,0.128021723292933,13.32,"nesting"
1,15,0.079925822902179,13.32,"nesting"
1,16,0.17806477250149,13.32,"nesting"
1,17,0.154910921253063,13.32,"nesting"
1,18,0.0937015696403735,13.32,"nesting"
1,19,0.202490231141135,13.32,"nesting"
1,20,0.0974501622624015,13.32,"nesting"
1,21,0.158235644744685,13.32,"nesting"
1,22,0.117213060467581,13.32,"nesting"
1,23,0.119027750182131,13.32,"nesting"
1,24,0.151771640505994,13.32,"nesting"
1,25,0.166607060070203,13.32,"nesting"
1,26,0.140380157626333,13.32,"nesting"
1,27,0.195284455924233,13.32,"nesting"
1,28,0.0920458308497251,13.32,"nesting"
1,29,0.127770050996755,13.32,"nesting"
1,30,0.179707265381813,13.32,"nesting"
1,31,0.150341082190874,13.32,"nesting"
1,32,0.101106033512153,13.32,"nesting"
1,33,0.107649513212796,13.32,"nesting"
1,34,0.0646003046559375,13.32,"nesting"
1,35,0.0934631432545202,13.32,"nesting"
1,36,0.162116696469965,13.32,"nesting"
1,37,0.173494933439301,13.32,"nesting"
1,38,0.0830386118285979,13.32,"nesting"
1,39,0.0863103516789191,13.32,"nesting"
1,40,0.114524140671568,13.32,"nesting"
1,41,0.0995297701834559,13.32,"nesting"
1,42,0.103503543281012,13.32,"nesting"
1,43,0.162368368766143,13.32,"nesting"
1,44,0.145678521756408,13.32,"nesting"
1,45,0.105026822968408,13.32,"nesting"
1,46,0.16422279621167,13.32,"nesting"
1,47,0.113106828266773,13.32,"nesting"
1,48,0.124749983442612,13.32,"nesting"
1,49,0.106656069938407,13.32,"nesting"
1,50,0.0652626001721968,13.32,"nesting"
2,1,0.0891184846678588,13.32,"nesting"
2,2,0.12852506788529,13.32,"nesting"
2,3,0.123491621961719,13.32,"nesting"
2,4,0.148460162924697,13.32,"nesting"
2,5,0.145387111729254,13.32,"nesting"
2,6,0.219074110868269,13.32,"nesting"
2,7,0.132498840982847,13.32,"nesting"
2,8,0.0982581627922379,13.32,"nesting"
2,9,0.144141996158686,13.32,"nesting"
2,10,0.109384727465395,13.32,"nesting"
