"Year","Ensemble","Proportion","TargetValue","TargetType"
0,1,0.390000893131816,15.43,"nesting"
0,2,0.390000893131816,15.43,"nesting"
0,3,0.390000893131816,15.43,"nesting"
0,4,0.390000893131816,15.43,"nesting"
0,5,0.390000893131816,15.43,"nesting"
0,6,0.390000893131816,15.43,"nesting"
0,7,0.390000893131816,15.43,"nesting"
0,8,0.390000893131816,15.43,"nesting"
0,9,0.390000893131816,15.43,"nesting"
0,10,0.390000893131816,15.43,"nesting"
0,11,0.390000893131816,15.43,"nesting"
0,12,0.390000893131816,15.43,"nesting"
0,13,0.390000893131816,15.43,"nesting"
0,14,0.390000893131816,15.43,"nesting"
0,15,0.390000893131816,15.43,"nesting"
0,16,0.390000893131816,15.43,"nesting"
0,17,0.390000893131816,15.43,"nesting"
0,18,0.390000893131816,15.43,"nesting"
0,19,0.390000893131816,15.43,"nesting"
0,20,0.390000893131816,15.43,"nesting"
0,21,0.390000893131816,15.43,"nesting"
0,22,0.390000893131816,15.43,"nesting"
0,23,0.390000893131816,15.43,"nesting"
0,24,0.390000893131816,15.43,"nesting"
0,25,0.390000893131816,15.43,"nesting"
0,26,0.390000893131816,15.43,"nesting"
0,27,0.390000893131816,15.43,"nesting"
0,28,0.390000893131816,15.43,"nesting"
0,29,0.390000893131816,15.43,"nesting"
0,30,0.390000893131816,15.43,"nesting"
0,31,0.390000893131816,15.43,"nesting"
0,32,0.390000893131816,15.43,"nesting"
0,33,0.390000893131816,15.43,"nesting"
0,34,0.390000893131816,15.43,"nesting"
0,35,0.390000893131816,15.43,"nesting"
0,36,0.390000893131816,15.43,"nesting"
0,37,0.390000893131816,15.43,"nesting"
0,38,0.390000893131816,15.43,"nesting"
0,39,0.390000893131816,15.43,"nesting"
0,40,0.390000893131816,15.43,"nesting"
0,41,0.390000893131816,15.43,"nesting"
0,42,0.390000893131816,15.43,"nesting"
0,43,0.390000893131816,15.43,"nesting"
0,44,0.390000893131816,15.43,"nesting"
0,45,0.390000893131816,15.43,"nesting"
0,46,0.390000893131816,15.43,"nesting"
0,47,0.390000893131816,15.43,"nesting"
0,48,0.390000893131816,15.43,"nesting"
0,49,0.390000893131816,15.43,"nesting"
0,50,0.390000893131816,15.43,"nesting"
1,1,0.38667645803769,15.43,"nesting"
1,2,0.390526848534768,15.43,"nesting"
1,3,0.388552034851988,15.43,"nesting"
1,4,0.432831525568379,15.43,"nesting"
1,5,0.439033829848465,15.43,"nesting"
1,6,0.34766644503766,15.43,"nesting"
1,7,0.413460488840814,15.43,"nesting"
1,8,0.418908592920442,15.43,"nesting"
1,9,0.459536166876718,15.43,"nesting"
1,10,0.419196379839038,15.43,"nesting"
1,11,0.427720826841588,15.43,"nesting"
1,12,0.355992418303248,15.43,"nesting"
1,13,0.445166668320614,15.43,"nesting"
1,14,0.327541208109637,15.43,"nesting"
1,15,0.466701068781074,15.43,"nesting"
1,16,0.327600750230726,15.43,"nesting"
1,17,0.369577945598349,15.43,"nesting"
1,18,0.406752076531473,15.43,"nesting"
1,19,0.406752076531473,15.43,"nesting"
1,20,0.433397175718723,15.43,"nesting"
1,21,0.338834363742818,15.43,"nesting"
1,22,0.353283251793706,15.43,"nesting"
1,23,0.374966507556888,15.43,"nesting"
1,24,0.330518314164078,15.43,"nesting"
1,25,0.434399468090385,15.43,"nesting"
1,26,0.367057329138922,15.43,"nesting"
1,27,0.409371929859381,15.43,"nesting"
1,28,0.360606932687632,15.43,"nesting"
1,29,0.373904673064137,15.43,"nesting"
1,30,0.461401820004168,15.43,"nesting"
1,31,0.327660292351815,15.43,"nesting"
1,32,0.350097748315454,15.43,"nesting"
1,33,0.380851253857833,15.43,"nesting"
1,34,0.366193968383134,15.43,"nesting"
1,35,0.394714644384682,15.43,"nesting"
1,36,0.47998888547073,15.43,"nesting"
1,37,0.398426103265885,15.43,"nesting"
1,38,0.351645843463764,15.43,"nesting"
1,39,0.347725987158749,15.43,"nesting"
1,40,0.372723754329208,15.43,"nesting"
1,41,0.406216197441674,15.43,"nesting"
1,42,0.425130744574224,15.43,"nesting"
1,43,0.429904037948178,15.43,"nesting"
1,44,0.492492730899384,15.43,"nesting"
1,45,0.369290158679753,15.43,"nesting"
1,46,0.298980837360696,15.43,"nesting"
1,47,0.518711111552164,15.43,"nesting"
1,48,0.384364239002074,15.43,"nesting"
1,49,0.379382548204309,15.43,"nesting"
1,50,0.344639720548978,15.43,"nesting"
2,1,0.442219333326718,15.43,"nesting"
2,2,0.378082545227203,15.43,"nesting"
2,3,0.355843563000526,15.43,"nesting"
2,4,0.385684089352876,15.43,"nesting"
